id,title,url,price,location,latitude,longitude,bedrooms,bathrooms,size_sqft,property_type,advertiser,pictures
117905802,"House for Sale in Aldea Zama, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117905802,"GBP 48,165","Avenida central, 46, Aldea Zama, Tulum, Mexico",20.19726,-87.46299,2,2,1625.35107,House,Asesora Inmobiliaria Blanca Magdaleno,https://files-api.properstar.com/api/v2/files/5ade329d-18a6-41c5-9327-ec9372f00806/1; https://files-api.properstar.com/api/v2/files/2d984915-4327-49c8-8687-a880b515da97/1; https://files-api.properstar.com/api/v2/files/38f9932e-0e04-41fc-b2e9-91bc392b6c0e/1; https://files-api.properstar.com/api/v2/files/0fca0b94-813b-4da6-9722-2f70f7a2162a/1; https://files-api.properstar.com/api/v2/files/aca7e294-86b2-4f24-b5b9-c2780cf77300/1; https://files-api.properstar.com/api/v2/files/7b3499fc-f9b9-4e2b-bf76-3aabe982dd20/1; https://files-api.properstar.com/api/v2/files/b24e1db2-dfbb-45c9-90bf-2e288e6859e3/1; https://files-api.properstar.com/api/v2/files/1e88b28b-bffc-4daf-81a5-96480851f8c4/1; https://files-api.properstar.com/api/v2/files/ac09066f-5137-4867-b0ab-099e010627cb/1; https://files-api.properstar.com/api/v2/files/3a2e6e22-5643-4e1d-8074-ac820218363e/1; https://files-api.properstar.com/api/v2/files/965e1d4a-eed0-44a9-9fa3-2fd9376fbf72/1; https://files-api.properstar.com/api/v2/files/dfe817a7-5a7a-4db0-8ec4-360748b9f51c/1; https://files-api.properstar.com/api/v2/files/9e2d5e75-712e-4b9a-95f2-f40bd9d6754a/1; https://files-api.properstar.com/api/v2/files/b280d813-92fc-433c-bbf1-aa0206eeac3d/1; https://files-api.properstar.com/api/v2/files/b76e8b6e-ee34-4a3b-a4cc-d3077e7a7a3f/1; https://files-api.properstar.com/api/v2/files/d8d912ed-7ac6-49c5-bf69-a96e07c8a3c0/1; https://files-api.properstar.com/api/v2/files/34c487be-1009-4bc4-a76a-5bebda010437/1; https://files-api.properstar.com/api/v2/files/bd0d1cd0-bbb3-435e-bb85-39fa206ac300/1; https://files-api.properstar.com/api/v2/files/55cdc5c8-a429-489f-9882-cc98da2ffdce/1; https://files-api.properstar.com/api/v2/files/83e85b01-2e9c-4d70-bf4c-3ccdeff7da1a/1; https://files-api.properstar.com/api/v2/files/ab2c3bcd-21d0-41f0-a2a1-1b117e4e98dc/1; https://files-api.properstar.com/api/v2/files/9e1865c0-e337-4f96-acc7-197d20dff712/1; https://files-api.properstar.com/api/v2/files/4e7196df-b6a1-42ca-bfb4-1c2843b2ea7d/1
118673582,"Apartment for sale in La Veleta, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/118673582,"GBP 197,166","5 avenida, 4, La Veleta, Tulum, Mexico",20.19995,-87.479283,2,2,1205.55835,Apartment,GZ ASESORES,https://files-api.properstar.com/api/v2/files/a452a92f-bb64-4359-8731-b4bd9047fa71/1; https://files-api.properstar.com/api/v2/files/2252855c-d103-4e44-9a01-ea544c93255f/1; https://files-api.properstar.com/api/v2/files/bce1f09a-793f-4e88-bc9c-c1adc857424f/1; https://files-api.properstar.com/api/v2/files/3624c87f-62b7-4757-ae53-706744f77f3c/1; https://files-api.properstar.com/api/v2/files/5b02ae4b-c504-4af0-b162-e72ca88924fd/1; https://files-api.properstar.com/api/v2/files/64383d5b-4b9f-4f2d-b72b-e94501c9eaa3/1; https://files-api.properstar.com/api/v2/files/72cfab03-655d-4c3b-ad7b-4937b4061f17/1; https://files-api.properstar.com/api/v2/files/0914fc33-05a1-4908-b301-9f16e2e46639/1; https://files-api.properstar.com/api/v2/files/3dc8e38c-6835-46f3-98fa-d6f9d1119dcf/1; https://files-api.properstar.com/api/v2/files/b7f7cc2e-71da-4a81-8f7d-1edc8a251905/1; https://files-api.properstar.com/api/v2/files/6f9c6cf7-9ae0-4d99-89b8-18adc532483f/1; https://files-api.properstar.com/api/v2/files/6b533f1c-efdc-42ca-adc0-dbb1cf4527c2/1; https://files-api.properstar.com/api/v2/files/a6f91334-be82-4cc3-bb6d-3371c53ba805/1; https://files-api.properstar.com/api/v2/files/f4aabee3-7892-46c0-83d4-a4f48d5145bb/1
117973225,"House for Sale in Villas Tulum, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117973225,"GBP 505,828","Villas Tulum, Tulum, Mexico",20.211419,-87.46535,3,4,3347.57739,House,Caribbean Real Estate,https://files-api.properstar.com/api/v2/files/ac03a5d0-62ab-4ad7-b496-7097f0c8253d/1; https://files-api.properstar.com/api/v2/files/aff23ae4-dd39-4c2c-a1f2-16e04aa33ac0/1; https://files-api.properstar.com/api/v2/files/9d5a8ec7-e294-4865-824f-a2ad9ada0d90/1; https://files-api.properstar.com/api/v2/files/eb437324-8bd9-4b0d-8cd7-d630ba7b4ed6/1; https://files-api.properstar.com/api/v2/files/2c0f6238-0fbc-4f5a-8bc7-32eca2db5ef0/1; https://files-api.properstar.com/api/v2/files/df76e900-cf86-45d9-9cc5-d6e35c9f091e/1; https://files-api.properstar.com/api/v2/files/f85f8a0d-0d90-4a60-a9e3-79ca92648b4f/1; https://files-api.properstar.com/api/v2/files/8793b04d-296a-4383-8b37-2564ac343aa4/1; https://files-api.properstar.com/api/v2/files/5a88a1f2-6791-4d9b-84ea-2e4c3f8d9657/1; https://files-api.properstar.com/api/v2/files/63a88c09-7fb9-4fac-abba-60223da83fa5/1; https://files-api.properstar.com/api/v2/files/a97e35ff-1b41-4a29-80f8-196d6d1838d0/1; https://files-api.properstar.com/api/v2/files/d9337c1e-d4b3-4c2b-ab71-03132bcec67a/1; https://files-api.properstar.com/api/v2/files/1b141cc9-362c-41ac-a2f0-81e3409292e8/1; https://files-api.properstar.com/api/v2/files/05b05c8c-f39f-4374-8f3f-7fd0b7414a82/1; https://files-api.properstar.com/api/v2/files/dcc8a8c2-41fc-4a22-a63f-d618fe674832/1; https://files-api.properstar.com/api/v2/files/737b54e4-c14e-4462-8a59-036daa95d49a/1; https://files-api.properstar.com/api/v2/files/73026075-d45b-49ec-8c86-07e4ed1834c4/1; https://files-api.properstar.com/api/v2/files/642064f3-24cd-4476-8c7f-498f1f4d0ccf/1; https://files-api.properstar.com/api/v2/files/f082615b-054a-4fd9-b731-1a90bd32463d/1; https://files-api.properstar.com/api/v2/files/8fc5fcda-303a-44eb-a781-12b7e79141bb/1; https://files-api.properstar.com/api/v2/files/251de751-bd0c-4def-a47c-5f6fffb3f718/1; https://files-api.properstar.com/api/v2/files/57f3486a-344c-45a4-b32b-b39c9f2dcda5/1; https://files-api.properstar.com/api/v2/files/108cc0ab-c4a5-4e52-8c70-e288a4c5b4ab/1; https://files-api.properstar.com/api/v2/files/4015b8b6-90a0-4d9a-88c6-db15d0cc6174/1; https://files-api.properstar.com/api/v2/files/5aee3d06-cc61-4a91-bc41-87a2f24ab911/1; https://files-api.properstar.com/api/v2/files/5c950659-1aa0-4ae7-94ed-3c7575128319/1; https://files-api.properstar.com/api/v2/files/40f434bf-9ce7-4c28-8212-f9f26302dbe9/1; https://files-api.properstar.com/api/v2/files/202fa814-bf67-492a-92b7-520ddcc7f503/1; https://files-api.properstar.com/api/v2/files/98a4d9cb-0e81-4e0d-8287-c33e4473c8b1/1; https://files-api.properstar.com/api/v2/files/4e8546c9-c324-469d-a7a9-a87592344dfa/1
117902522,"Apartment for Sale in Aldea Zama, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117902522,"GBP 149,230","Calle 69 , 1, Aldea Zama, Tulum, Mexico",20.19726,-87.46299,1,1,495.1401,Apartment,Rent A House,https://files-api.properstar.com/api/v2/files/beeb1229-422b-41e4-a917-48328e36c1ee/1; https://files-api.properstar.com/api/v2/files/149b465e-68d4-4f66-adeb-c7485e9dd978/1; https://files-api.properstar.com/api/v2/files/2c6ce27c-aefb-4b8d-bed7-1c9493a3f973/1; https://files-api.properstar.com/api/v2/files/368e1ce3-9b81-43b3-80ee-95941f5e689c/1; https://files-api.properstar.com/api/v2/files/cd95b60b-805e-4e24-b806-8509be001091/1; https://files-api.properstar.com/api/v2/files/e91bc972-680a-4c2c-a8bd-55c34e9f9837/1; https://files-api.properstar.com/api/v2/files/aee096a1-5e47-47e9-afc3-024119d0ee1a/1; https://files-api.properstar.com/api/v2/files/92b66619-96b6-4c25-8527-f64917c13a8f/1; https://files-api.properstar.com/api/v2/files/67032a82-992e-4725-9046-ca890996d114/1; https://files-api.properstar.com/api/v2/files/d8e5aced-077b-4933-85e5-a04c45f90d47/1; https://files-api.properstar.com/api/v2/files/3cde31a8-09f0-48d1-8a3f-c75c168f216c/1; https://files-api.properstar.com/api/v2/files/6f1b38fa-3045-4077-be9a-586336dd1541/1
117903668,"Apartment for sale in Tulum Centro, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117903668,"GBP 119,715","Calle 63 sur esq 38 Sir, Mz 600, Tulum Centro, Tulum, Mexico",20.212553,-87.458399,1,1,538.1957,Apartment,195 Real Estate,https://files-api.properstar.com/api/v2/files/63fdee84-9785-49f6-98dd-0f63cbfedadf/1; https://files-api.properstar.com/api/v2/files/5038b84b-26f2-4322-9f0b-2d34ae5188bc/1; https://files-api.properstar.com/api/v2/files/0bedd126-9c9e-47d3-ae0e-4f1207e78abd/1; https://files-api.properstar.com/api/v2/files/61d5086c-027b-4d0e-a647-e11a2b67d107/1; https://files-api.properstar.com/api/v2/files/b58c0665-2001-447f-a31a-5529c4ad985b/1; https://files-api.properstar.com/api/v2/files/9724252c-c353-415d-9dd6-31a7f67ecb61/1; https://files-api.properstar.com/api/v2/files/6abb144e-f3df-4420-ba42-88a92a5e4b11/1; https://files-api.properstar.com/api/v2/files/73a0c3d9-651d-48f0-94bd-1da820f58356/1; https://files-api.properstar.com/api/v2/files/d32c8309-699c-4aff-947d-c2cd92dd382d/1; https://files-api.properstar.com/api/v2/files/da8b10ba-42a6-41ac-836d-b58f3d53e4f4/1; https://files-api.properstar.com/api/v2/files/ae9ade43-2158-4f72-80e9-964a1d3c427a/1
117983718,"Apartment for Sale in Aldea Zama, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117983718,"GBP 147,333","Yaxche, 1, Aldea Zama, Tulum, Mexico",20.1998,-87.454707,1,1,656.5988,Apartment,Gregorio Mendoza ,https://files-api.properstar.com/api/v2/files/7fea175f-580d-48cd-b2bd-156e1e3216c5/1; https://files-api.properstar.com/api/v2/files/2268200f-12d1-42bf-87f0-732c2f257566/1; https://files-api.properstar.com/api/v2/files/c04d1260-9a52-4d9a-a180-cf396f3640a6/1; https://files-api.properstar.com/api/v2/files/3e728493-1d4f-4ed4-ad12-04337ea2d504/1; https://files-api.properstar.com/api/v2/files/2f110247-501a-43b5-bc11-2139c2d32902/1; https://files-api.properstar.com/api/v2/files/489a58a5-2c07-406e-90e5-3109092604cf/1; https://files-api.properstar.com/api/v2/files/badc01f4-902a-45d1-9d3c-d50ebe0b0804/1
118570412,Apartment in Tulum Centro,https://www.properstar.co.uk/listing/118570412,"GBP 188,879","Quintana Roo, Tulum, Tulum Centro, Tulum Centro, Mexico",20.212553,-87.458399,2,2,,Apartment,BH Consultoría Inmobiliaria,https://files-api.properstar.com/api/v2/files/78c3cc8e-ef4c-4660-a793-23bf038cce8f/1; https://files-api.properstar.com/api/v2/files/3d48ac34-64a8-4396-a00b-3a7f16050a7e/1; https://files-api.properstar.com/api/v2/files/34667dec-3828-47ec-b1d5-3fa82aa41eb8/1; https://files-api.properstar.com/api/v2/files/3c564af6-a776-4069-825b-c054c817b1a7/1; https://files-api.properstar.com/api/v2/files/22817db6-62c2-4105-93ca-4d0eb209e140/1; https://files-api.properstar.com/api/v2/files/61970d85-b706-4b95-9218-fd7436600934/1; https://files-api.properstar.com/api/v2/files/03d17772-820f-46df-957a-ad3dd81fb2b0/1; https://files-api.properstar.com/api/v2/files/c8565cb7-0f39-4b94-8351-c6f8ebfb5a0d/1; https://files-api.properstar.com/api/v2/files/8dafa14d-9c5a-4b4d-be9a-08ca37b2a7ee/1; https://files-api.properstar.com/api/v2/files/6f7e6bf3-75e0-4480-b7a1-bda76377f3a5/1
118591601,Ground-Floor Gem with Private Plunge Pool | 2BR in La Veleta $2.9M MXN,https://www.properstar.co.uk/listing/118591601,"GBP 125,658","C. 16 Sur 8, La Veleta, 77780 Tulum, Q.R., Tulum, Mexico",20.201911,-87.471664,2,1,968.7523,Apartment,Buy Riviera Maya,https://files-api.properstar.com/api/v2/files/29d5e019-8445-41a9-ac83-b99ccfc1c98d/1; https://files-api.properstar.com/api/v2/files/86abb088-2481-4bed-bbb3-84bdaa8c1311/1; https://files-api.properstar.com/api/v2/files/ce31a0a0-8357-4757-9873-ed9ef553b9ca/1; https://files-api.properstar.com/api/v2/files/cfbe726e-f157-40b1-bebe-dd7ccf424305/1; https://files-api.properstar.com/api/v2/files/bf080eb7-be25-428d-8634-50bec393f2e4/1; https://files-api.properstar.com/api/v2/files/1b64e045-54e5-4b8f-9359-0d4356aa3491/1; https://files-api.properstar.com/api/v2/files/45dd011c-4a24-45ff-b354-1d922677c698/1; https://files-api.properstar.com/api/v2/files/e7276f9c-a9cd-4a2a-815f-6d2b54a6e9bd/1; https://files-api.properstar.com/api/v2/files/56390f62-ec22-499e-a0e4-e056dd2a282e/1; https://files-api.properstar.com/api/v2/files/145af823-2cff-4fa8-9ea0-dd37bd3c7008/1; https://files-api.properstar.com/api/v2/files/8acc87c1-2b4e-416b-8cc0-a0c6d3980c9d/1; https://files-api.properstar.com/api/v2/files/92d783c2-f7c4-4c6a-9abf-d585ac00df08/1; https://files-api.properstar.com/api/v2/files/7fb57af3-23ff-48a4-9562-5246f869141f/1; https://files-api.properstar.com/api/v2/files/2093cdd6-73fc-4303-8907-0d0abeb9e607/1; https://files-api.properstar.com/api/v2/files/5bf817f2-414a-483e-8afe-bcdaac50cf25/1; https://files-api.properstar.com/api/v2/files/60e469ea-b7d0-4a57-b2be-22778645eced/1; https://files-api.properstar.com/api/v2/files/f770ef64-106f-4e38-9d5a-e1375e4286e1/1; https://files-api.properstar.com/api/v2/files/42bac47f-24af-4df2-8682-e397b53a7a33/1
118638894,"2 bedroom apartment for sale in Aldea Zama, Tulum",https://www.properstar.co.uk/listing/118638894,"GBP 268,648","Quintana Roo, Tulum, Aldea Zama, Aldea Zama, Mexico",20.1998,-87.454707,2,2,,Apartment,Sur Selecto,https://files-api.properstar.com/api/v2/files/1a9a70d7-70f0-4ed8-b186-a210dae4f79f/1; https://files-api.properstar.com/api/v2/files/a7bd849e-313a-4aff-b204-5905c4f9e4a3/1; https://files-api.properstar.com/api/v2/files/da4abd9b-34b1-49a2-a976-042380e3da77/1; https://files-api.properstar.com/api/v2/files/3b3ab453-5ad2-4628-bb05-92d8f5e14d5b/1; https://files-api.properstar.com/api/v2/files/d118ca33-12d5-44b3-a37b-0f775cc9ebf5/1; https://files-api.properstar.com/api/v2/files/a438ac3e-a24c-40c6-866a-31f9b710596f/1; https://files-api.properstar.com/api/v2/files/58644da8-8010-4c08-95df-bc02485275aa/1; https://files-api.properstar.com/api/v2/files/10360a5a-8206-4bd6-a0c5-4dac9c0562a9/1; https://files-api.properstar.com/api/v2/files/0ed68807-ee4a-4210-aa68-6d86c06c1a0c/1; https://files-api.properstar.com/api/v2/files/1117574a-bbd4-40d5-b2e8-85af9586a5ea/1; https://files-api.properstar.com/api/v2/files/a1454ae7-0f83-410a-89ea-c17df0ce99f5/1; https://files-api.properstar.com/api/v2/files/a701da73-5ac6-40b6-8d9d-dcec2b243dc7/1; https://files-api.properstar.com/api/v2/files/aebf9e9b-36b9-4d3c-8e2c-9195954df7bf/1; https://files-api.properstar.com/api/v2/files/8fbb8db9-f6c9-4c6a-98bf-b6ced5f3d2a8/1; https://files-api.properstar.com/api/v2/files/466b176b-f03e-44a0-96c2-2af273bd3777/1; https://files-api.properstar.com/api/v2/files/1ef6c87a-8a73-4967-94e2-b09f904ab9a8/1; https://files-api.properstar.com/api/v2/files/7fd5caef-2154-44fb-911d-08ca759e0a11/1
118672911,Mun Townhouse - 8 — Renta,https://www.properstar.co.uk/listing/118672911,"GBP 355,309","Quintana Roo, Tulum, Tulum, Mexico",20.211419,-87.46535,2,2,1237.85022,House,Tulum Rental Homes,https://files-api.properstar.com/api/v2/files/dcf1cf16-35b8-4035-a199-4dccb8e39849/1; https://files-api.properstar.com/api/v2/files/5d129795-4d65-44ef-8b89-8bec2e91c218/1; https://files-api.properstar.com/api/v2/files/74d8ca9b-114d-42cf-a1df-87ab3bfd5507/1; https://files-api.properstar.com/api/v2/files/770a9bc2-6e70-4b6a-a54d-285d4cda35fb/1; https://files-api.properstar.com/api/v2/files/527e3f48-739c-48f3-9086-4a7ac0ad26f4/1; https://files-api.properstar.com/api/v2/files/4c9bf311-1caa-411a-9ace-2a7d6d5fd80c/1; https://files-api.properstar.com/api/v2/files/4f620de9-6b94-46da-b780-a70be879f203/1; https://files-api.properstar.com/api/v2/files/b3decf58-51df-4abe-b64c-95c0c0ab87fc/1; https://files-api.properstar.com/api/v2/files/6beeed08-6543-4ebc-8bce-bc8626f95f0d/1; https://files-api.properstar.com/api/v2/files/15253b91-2357-47ed-b43b-7d4ab97abcae/1; https://files-api.properstar.com/api/v2/files/cfa4420f-b73d-42c5-af64-4693a49f257b/1; https://files-api.properstar.com/api/v2/files/e6fbe483-5e58-4a76-894e-421c4bfd1bbc/1; https://files-api.properstar.com/api/v2/files/e4d7d126-fb39-4e95-a378-be1f1e025d4e/1; https://files-api.properstar.com/api/v2/files/a8b0d5ae-5e86-4350-bbb1-98897f266747/1; https://files-api.properstar.com/api/v2/files/ad087b61-4008-458a-8d2a-9bb13a4ca52e/1; https://files-api.properstar.com/api/v2/files/753ee3cd-0057-4c8e-88b3-49971102d447/1; https://files-api.properstar.com/api/v2/files/37aa5196-5e25-4e00-8733-4aa5307d4fb6/1; https://files-api.properstar.com/api/v2/files/6994be3f-a20e-4da6-8a26-8d5df47432b1/1; https://files-api.properstar.com/api/v2/files/0a536fdd-2682-4b6e-967a-5d51231a8fdb/1; https://files-api.properstar.com/api/v2/files/ec650328-5088-474c-bb03-0855c77c699f/1; https://files-api.properstar.com/api/v2/files/e8d836a1-bd6f-4530-98a2-4d93768ac90a/1; https://files-api.properstar.com/api/v2/files/2cc10e64-19f1-4425-8135-7c1a7898f897/1; https://files-api.properstar.com/api/v2/files/f2c34207-db34-4e92-8a43-e7d1d636c413/1; https://files-api.properstar.com/api/v2/files/cc536695-7f04-4b00-8d52-508c095c4cae/1; https://files-api.properstar.com/api/v2/files/54829b16-fc65-43d4-9b86-9d2af174e7ce/1; https://files-api.properstar.com/api/v2/files/697a4171-d965-476a-8ca2-1ddaef2c1919/1; https://files-api.properstar.com/api/v2/files/ed0a6f42-3367-49a7-a887-dcc37407e13e/1; https://files-api.properstar.com/api/v2/files/fa5ba8c1-e6d0-40d1-bbe9-8ebb293117b4/1; https://files-api.properstar.com/api/v2/files/6c46aa50-6faf-4f69-91d1-c653c668dbf2/1; https://files-api.properstar.com/api/v2/files/be576cff-b6b0-4c92-a829-e001a875ec44/1; https://files-api.properstar.com/api/v2/files/97c3f55b-f593-4e8b-80fd-a528ab78d90b/1; https://files-api.properstar.com/api/v2/files/da5c4d4d-e134-4be9-8052-fda7ad21b871/1; https://files-api.properstar.com/api/v2/files/0c62813b-2606-4196-8755-b4ad17387941/1; https://files-api.properstar.com/api/v2/files/45dda966-f8fe-4626-b9ec-f52f8f91337e/1; https://files-api.properstar.com/api/v2/files/10547c60-606b-4e2d-96ef-5e633fd245b0/1; https://files-api.properstar.com/api/v2/files/012dd18d-63e3-44d6-87f2-378b4b27c65d/1; https://files-api.properstar.com/api/v2/files/5d63d278-17ea-4496-9540-d379068074ff/1; https://files-api.properstar.com/api/v2/files/f5088ec8-6c3e-4005-addf-f6df765e98d5/1; https://files-api.properstar.com/api/v2/files/860b438b-49a0-4a46-aa36-87aef6678477/1; https://files-api.properstar.com/api/v2/files/c26c355e-059c-4400-b5e9-0324d00a1bc8/1; https://files-api.properstar.com/api/v2/files/776fd98b-1dba-41ea-8a5a-5292766c14d8/1; https://files-api.properstar.com/api/v2/files/f9ce7bc9-f882-483c-9284-e29ceb47e82a/1; https://files-api.properstar.com/api/v2/files/af208091-6626-4d7a-ac93-aec0cd7b26ac/1; https://files-api.properstar.com/api/v2/files/20524a0b-fa3a-4567-871a-d78e4b80e7cd/1
118673581,"Apartment for sale in La Veleta, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/118673581,"GBP 118,075","Isidro , 3, La Veleta, Tulum, Mexico",20.202596,-87.472779,1,1,731.9462,Apartment,GZ ASESORES,https://files-api.properstar.com/api/v2/files/1e5c9485-131e-4c64-b736-452a03343d24/1; https://files-api.properstar.com/api/v2/files/ec160e00-b1a6-4994-b196-2be30da736e8/1; https://files-api.properstar.com/api/v2/files/3ca719ec-5e5e-427f-8789-7f4e2ca8b231/1; https://files-api.properstar.com/api/v2/files/0874edc2-c482-4b93-95a6-455ba8e38a84/1; https://files-api.properstar.com/api/v2/files/cd7d9632-09e5-4d8a-9548-a1c3c1d72ba8/1; https://files-api.properstar.com/api/v2/files/4bb68320-2535-4e0a-83d8-25ab42404b0e/1
117935347,"House for Sale in Tumben Kaa, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117935347,"GBP 311,978","Av. 5 Norte, Supermanzana 006, Tumben Kaa, Tulum, Mexico",20.217549,-87.473709,4,5,3670.49487,House,Onix Living ,https://files-api.properstar.com/api/v2/files/50aeccae-3a4b-455e-a268-8eacc6023de3/1; https://files-api.properstar.com/api/v2/files/fc4ec613-525f-403f-a222-59b028a21d21/1; https://files-api.properstar.com/api/v2/files/fbe53192-b000-4080-bf67-3f6dd9db6b96/1; https://files-api.properstar.com/api/v2/files/f7adab25-688a-4514-8aa2-202aedc36a68/1; https://files-api.properstar.com/api/v2/files/3b278bd2-b997-437f-9d9c-04728c0fe853/1; https://files-api.properstar.com/api/v2/files/5adf88bc-a6aa-4d35-a845-d13623715d5b/1; https://files-api.properstar.com/api/v2/files/c137a2fc-a9a7-4a81-9e31-b21a2445aed8/1; https://files-api.properstar.com/api/v2/files/69e26899-e6ff-41cc-b702-799bce625dbf/1; https://files-api.properstar.com/api/v2/files/1c839485-7879-462d-9b8c-29955b6400eb/1; https://files-api.properstar.com/api/v2/files/e67d6495-ea54-41c0-a93e-632a813c8913/1; https://files-api.properstar.com/api/v2/files/5b3868c1-9b49-4948-b51f-e31353a88fd5/1
117998481,"Apartment for sale in Maya Pax, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117998481,"GBP 388,506","3 PTE MZ15 LT01 RG15 12 Y 14 SUR, LT 01, Maya Pax, Tulum, Mexico",20.201641,-87.472701,3,4,3035.42383,Apartment,Daniela Inclan y Lilian Gregory,https://files-api.properstar.com/api/v2/files/9b01ba25-0337-4cd3-9fcb-ec442fe1cb58/1; https://files-api.properstar.com/api/v2/files/c220a370-e9ee-4c0a-80e9-3bc9d7ed30ce/1; https://files-api.properstar.com/api/v2/files/3815b587-9715-4f34-9e71-8c59e682c4b0/1; https://files-api.properstar.com/api/v2/files/0be39f50-5ee3-4b6c-a2d2-e561ca88e7e3/1; https://files-api.properstar.com/api/v2/files/61802049-1b2b-4134-95b4-9a27fc8a807d/1; https://files-api.properstar.com/api/v2/files/faac9fc4-b149-4adc-8617-ab7f6cc074fe/1; https://files-api.properstar.com/api/v2/files/07e46c34-46b1-4867-87de-1008bd97955c/1; https://files-api.properstar.com/api/v2/files/26d30676-894e-4a40-856d-75cb8b726100/1; https://files-api.properstar.com/api/v2/files/10cab9a9-f89c-457a-a2a2-8047184863ee/1; https://files-api.properstar.com/api/v2/files/a7c14606-a670-4964-9fef-5c0a7a53a34b/1; https://files-api.properstar.com/api/v2/files/21148d77-148a-4b94-a977-507434cf0712/1; https://files-api.properstar.com/api/v2/files/208c0144-cc95-4ab6-a295-1ab348db637e/1; https://files-api.properstar.com/api/v2/files/6f877fb8-2428-4a41-96ef-fc744bd6cd08/1; https://files-api.properstar.com/api/v2/files/95d84e63-db16-4b4f-bb63-9b85425b1fa5/1; https://files-api.properstar.com/api/v2/files/48721621-2695-4cf3-8265-d20c41d07615/1; https://files-api.properstar.com/api/v2/files/3e7a582e-ecf5-44cf-856c-572e8f336650/1; https://files-api.properstar.com/api/v2/files/067e2ce2-d1cb-4a20-ba1e-7f60b7f502ed/1; https://files-api.properstar.com/api/v2/files/8c4281e9-4f5c-4ba8-9d31-a0738f4acb21/1; https://files-api.properstar.com/api/v2/files/514aed80-18b0-4c0b-bf23-185eba897c94/1; https://files-api.properstar.com/api/v2/files/d40ea608-ad78-436f-809c-0badfb7a7ee8/1; https://files-api.properstar.com/api/v2/files/97705c34-a04c-44c0-b00c-f19dc1885e3c/1; https://files-api.properstar.com/api/v2/files/57d53fce-8d3c-47af-86ca-f4a8ec400620/1; https://files-api.properstar.com/api/v2/files/b346aff1-9f6d-4b25-9488-a7c5603864b9/1; https://files-api.properstar.com/api/v2/files/e52a8bff-3310-416e-8173-4c4fdecc2580/1; https://files-api.properstar.com/api/v2/files/978d6af4-d7ba-4240-acfc-140ae2be37d6/1; https://files-api.properstar.com/api/v2/files/c41c730b-4b9b-4770-91eb-23dddddd1e4f/1; https://files-api.properstar.com/api/v2/files/1381fa70-20d3-4249-b6b1-2fc6351d241b/1; https://files-api.properstar.com/api/v2/files/0334e763-d5e6-4bec-9e2a-3c3a8455c367/1; https://files-api.properstar.com/api/v2/files/7999037e-037d-433f-9b27-7f0c927016cf/1; https://files-api.properstar.com/api/v2/files/c046960c-d590-41a6-b60b-050cb7b1684a/1
117992047,"Apartment for sale and rent in Aldea Zama, Tulum, Quintana Roo",https://www.properstar.co.uk/listing/117992047,"GBP 134,324","Río Chilipa, Aldea Zama, Tulum, Mexico",20.210931,-87.483301,2,2,1130.211,Apartment,TuHome.Mx,https://files-api.properstar.com/api/v2/files/f886c34c-5918-49ee-9581-67f038700b2b/1; https://files-api.properstar.com/api/v2/files/38cf370a-1f9a-4ffb-bf11-7f1a1e082d0f/1; https://files-api.properstar.com/api/v2/files/3f866f8e-0c8e-4fd3-82fa-84d6ef2d64cb/1; https://files-api.properstar.com/api/v2/files/842443d2-3853-49e2-a96d-c80fc4cd59f5/1; https://files-api.properstar.com/api/v2/files/70b4069d-6f4f-41bd-9b30-9dabe54ad8fc/1; https://files-api.properstar.com/api/v2/files/8a46a502-7fb6-4907-b755-4c8c70e074fe/1; https://files-api.properstar.com/api/v2/files/7c575d3b-c82e-40b7-afbf-c63e16473e02/1; https://files-api.properstar.com/api/v2/files/72fdd0d8-103a-4bfe-b717-98e1c2957d1b/1; https://files-api.properstar.com/api/v2/files/015ae60b-b8f2-45a5-8efa-b501c4d2721c/1; https://files-api.properstar.com/api/v2/files/f503611d-fef2-4f6a-97d7-3b3d2ad3d3ac/1; https://files-api.properstar.com/api/v2/files/754516e7-84fb-41de-be3b-72b0e3226e0b/1; https://files-api.properstar.com/api/v2/files/5df4e7dd-4180-4d12-980e-b970211792ba/1; https://files-api.properstar.com/api/v2/files/8311f751-ec05-4424-bb4d-892cbbe91b7e/1; https://files-api.properstar.com/api/v2/files/f1db7a0a-17f4-4c04-8b78-c3b75ff7ee2d/1; https://files-api.properstar.com/api/v2/files/b311f8fe-d828-452e-a112-f82504840d02/1; https://files-api.properstar.com/api/v2/files/d2c9da7c-999e-438d-ab0b-5bc4924d6435/1; https://files-api.properstar.com/api/v2/files/86dc5ac5-303f-4cf1-bcf5-9100b530348f/1; https://files-api.properstar.com/api/v2/files/a63a2367-d736-449a-9089-b52bed6435c7/1
