property_id,listing_id,listing_name,date,occupancy,average_daily_rate_usd,revpar_usd,revenue_usd,min_nights
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2025-12,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-01,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-02,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-03,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-04,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-05,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-06,0.0,1905.0,0.0,0.0,1
DfDs258BugQE9_p7yetg,794254483934802008,Private house in the center of Tulum.,2026-07,0.0,1905.0,0.0,0.0,1
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2025-08,0.742,1938.0,1438.0,44574.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2025-09,0.767,2125.0,1629.88,48850.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2025-10,0.774,2284.0,1767.82,54838.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2025-11,0.733,2778.0,2036.27,61097.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2025-12,0.742,8322.0,6174.92,191397.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-01,1.0,7566.0,7566.0,234513.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-02,1.0,4833.0,4833.0,135296.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-03,1.0,3911.0,3911.0,121261.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-04,0.233,2935.0,683.86,20547.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-05,0.323,2319.0,749.04,23191.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-06,0.967,2591.0,2505.5,75152.0,2
t_Ht258BugQE9_p7O2_5,1110262694313713585,Lux Aflora Penthouse w/ Rooftop Pool in Aldea Zama,2026-07,0.71,3172.0,2252.12,69786.0,2
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2025-12,0.194,2183.0,423.5,13102.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-01,0.032,2061.0,65.95,2061.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-02,0.107,1419.0,151.83,4257.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-03,0.032,914.0,29.25,914.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-04,0.0,914.0,0.0,0.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-05,0.0,914.0,0.0,0.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-06,0.0,914.0,0.0,0.0,4
dvHt258BugQE9_p7sfRR,1518398257158094707,Ph Studio in an Excellent Location. Tulum,2026-07,0.0,914.0,0.0,0.0,4
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2025-08,0.839,2323.0,1949.0,60378.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2025-09,0.733,2189.0,1604.54,48170.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2025-10,0.419,1705.0,714.39,22161.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2025-11,0.6,1946.0,1167.6,35029.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2025-12,0.968,2340.0,2265.12,70214.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-01,0.806,1878.0,1513.67,46926.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-02,0.929,2012.0,1869.15,52291.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-03,0.613,2125.0,1302.62,40356.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-04,0.6,2043.0,1225.8,36779.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-05,0.129,2304.0,297.22,9214.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-06,0.067,2138.0,143.25,4277.0,1
y__4258BugQE9_p7QQPb,1164786421744818759,Cenote 2 bedroom apartment with  private pool,2026-07,0.0,2138.0,0.0,0.0,1
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2025-08,0.161,649.0,104.49,3246.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2025-09,0.0,666.6666666666666,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2025-10,0.0,684.3333333333333,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2025-11,0.233,702.0,163.57,4918.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2025-12,0.452,1057.0,477.76,14813.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-01,0.677,1096.0,741.99,23035.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-02,0.0,1122.3333333333333,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-03,0.0,1148.6666666666665,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-04,0.0,1175.0,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-05,0.0,1201.3333333333333,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-06,0.0,1227.6666666666665,0.0,0.0,14
kf_4258BugQE9_p7lXvH,1117359830173751942,Cozy studio With gym and pool,2026-07,0.065,1254.0,81.51,2508.0,14
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2025-08,0.452,4195.0,1896.14,58725.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2025-09,0.133,3441.0,457.65,13763.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2025-10,0.323,3684.0,1189.93,36837.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2025-11,0.3,3555.0,1066.5,31997.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2025-12,0.226,9078.0,2051.63,63546.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-01,0.323,8044.0,2598.21,80439.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-02,0.286,4177.0,1194.62,33416.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-03,0.226,4076.0,921.18,28537.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-04,0.2,4098.0,819.6,24590.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-05,0.194,3435.0,666.39,20605.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-06,0.367,3052.0,1120.08,33571.0,2
vP_4258BugQE9_p7wsDV,688596647756316089,Soona Boho Luxury Villa • Private Pool • Concierge,2026-07,0.0,3052.0,0.0,0.0,2
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2025-12,0.29,4368.0,1266.72,39306.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-01,0.742,4261.0,3161.66,98012.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-02,0.393,4384.0,1722.91,48209.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-03,0.742,5435.0,4032.77,125013.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-04,0.833,5447.0,4537.35,136171.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-05,0.161,5517.0,888.24,27584.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-06,0.467,5620.0,2624.54,78670.0,1
lAD5258BugQE9_p7db6V,1491657743764369889,Spacious apartment + pool,2026-07,1.0,4766.0,4766.0,147737.0,1
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2025-12,0.226,8250.0,1864.5,57754.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-01,0.29,8308.0,2409.32,74782.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-02,0.107,6843.0,732.2,20528.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-03,0.355,6471.0,2297.2,71186.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-04,0.167,6497.0,1085.0,32483.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-05,0.129,4335.0,559.22,17340.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-06,0.0,4723.5,0.0,0.0,2
zAD5258BugQE9_p7id2s,1513096139936618498,"Private oceanfront pool, nature and calm",2026-07,0.032,5112.0,163.58,5112.0,2
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2025-12,0.452,9171.0,4145.29,128395.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-01,0.097,9570.0,928.29,28712.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-02,0.0,7277.0,0.0,0.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-03,0.226,4984.0,1126.38,34893.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-04,0.067,12305.0,824.44,24610.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-05,0.0,12305.0,0.0,0.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-06,0.0,12305.0,0.0,0.0,1
1gH5258BugQE9_p7txp_,1514201315813280474,Family villa near the beach,2026-07,0.0,12305.0,0.0,0.0,1
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2025-08,0.0,6325.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2025-09,0.0,6325.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2025-10,0.0,6325.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2025-11,0.0,6325.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2025-12,0.226,6325.0,1429.45,44282.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-01,0.129,6983.0,900.81,27934.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-02,0.0,6983.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-03,0.0,6983.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-04,0.0,6983.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-05,0.0,6983.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-06,0.0,6983.0,0.0,0.0,2
0gH5258BugQE9_p7txx_,742132381544130519,PURA Unique jungle style living /Beach Club Access,2026-07,0.0,6983.0,0.0,0.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2025-12,0.613,7381.0,4524.55,140253.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-01,0.355,8013.0,2844.61,88137.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-02,0.321,3915.0,1256.71,35243.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-03,0.355,11646.0,4134.33,128104.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-04,0.233,10810.0,2518.73,75676.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-05,0.226,6053.0,1367.98,42377.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-06,0.0,7390.5,0.0,0.0,2
rQH6258BugQE9_p7A42c,1507637381497331852,Designed for the comfort of the whole family,2026-07,0.065,8728.0,567.32,17456.0,2
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2025-11,0.2,57617.0,11523.4,345705.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2025-12,0.161,56416.0,9082.98,282081.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-01,0.161,73915.0,11900.32,369576.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-02,0.0,60157.0,0.0,0.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-03,0.355,46399.0,16471.65,510393.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-04,0.333,43831.0,14595.72,438312.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-05,0.0,43831.0,0.0,0.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-06,0.0,43831.0,0.0,0.0,4
4fLu258BugQE9_p7TJYb,630298265836840254,Kati Kaan,2026-07,0.0,43831.0,0.0,0.0,4
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-07,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-08,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-09,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-10,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-11,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2025-12,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-01,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-02,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-03,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-04,0.0,1063.0,0.0,0.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-06,0.367,1063.0,390.12,11702.0,2
7PLu258BugQE9_p7mNo-,30378190,"#4 Large apartment Kantun-il, self check-in",2026-07,0.0,1063.0,0.0,0.0,2
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-07,0.161,1030.0,165.83,5151.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-08,0.065,1147.0,74.56,2294.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-09,0.067,1166.0,78.12,2333.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-10,0.0,1150.7142857142858,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-11,0.0,1135.4285714285716,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2025-12,0.0,1120.1428571428573,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-01,0.0,1104.8571428571431,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-02,0.0,1089.5714285714287,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-03,0.0,1074.2857142857142,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-04,0.067,1059.0,70.95,2119.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-05,0.0,1059.0,0.0,0.0,1
ifLu258BugQE9_p7rvBT,1137006301242732537,Kin Ha Tulum: Triple Room STD,2026-06,0.0,1059.0,0.0,0.0,1
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2025-12,0.645,10522.0,6786.69,210448.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-01,0.839,10575.0,8872.42,274966.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-02,0.75,10316.0,7737.0,216649.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-03,0.71,9811.0,6965.81,215832.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-04,0.867,9447.0,8190.55,245652.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-05,0.806,8007.0,6453.64,200184.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-06,1.0,7774.0,7774.0,233230.0,2
Q_Pu258BugQE9_p79zOC,1410894324881079289,"Casa Origen, Tropical Luxury Villa & Private Pool",2026-07,1.0,8199.0,8199.0,254166.0,2
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2025-08,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2025-09,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2025-10,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2025-11,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2025-12,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-01,0.29,1808.0,524.32,16271.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-02,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-03,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-04,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-05,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-06,0.0,1808.0,0.0,0.0,3
3Onm258BugQE9_p7-ICK,846748633842532967,Ocean Breeze Tulum,2026-07,0.0,1808.0,0.0,0.0,3
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2025-08,0.032,2002.0,64.06,2002.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2025-09,0.0,1868.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2025-10,0.0,1734.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2025-11,0.0,1600.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2025-12,0.387,1466.0,567.34,17592.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-01,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-02,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-03,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-04,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-05,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-06,0.0,1466.0,0.0,0.0,1
Wern258BugQE9_p7ZzrK,1299679498579917000,One bedroom apartment fully furnished and equipped,2026-07,0.0,1466.0,0.0,0.0,1
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2025-08,0.0,4885.0,0.0,0.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2025-09,0.0,4885.0,0.0,0.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2025-10,0.0,4885.0,0.0,0.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2025-11,0.667,4885.0,3258.3,97720.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2025-12,0.742,8359.0,6202.38,192272.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-01,0.097,13322.0,1292.23,39967.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-02,0.429,4675.0,2005.58,56101.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-03,0.774,4621.0,3576.65,110900.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-04,0.267,4020.0,1073.34,32152.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-05,0.065,3227.0,209.75,6454.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-06,0.0,3337.0,0.0,0.0,2
2urn258BugQE9_p7fl4K,1272389722829165037,Luxury villa - Yellow Bird,2026-07,0.323,3447.0,1113.38,34465.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-01,0.129,1242.0,160.22,4969.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-02,0.071,1303.0,92.51,2606.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-03,0.065,1387.0,90.16,2774.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-04,0.067,1301.0,87.17,2602.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-05,0.0,1308.7142857142858,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-06,0.0,1316.4285714285716,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-07,0.0,1324.1428571428573,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-08,0.0,1331.8571428571431,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-09,0.0,1339.5714285714287,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-10,0.0,1347.2857142857142,0.0,0.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-11,0.1,1355.0,135.5,4063.0,2
Lurn258BugQE9_p7iXEc,21424391,"Super apartamet in Aldea Zama, Best in Tulum",2025-12,0.0,1355.0,0.0,0.0,2
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2025-08,0.194,700.0,135.8,4199.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2025-09,0.4,614.0,245.6,7367.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2025-10,0.323,645.0,208.34,6454.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2025-11,0.433,781.0,338.17,10147.0,1
UOrn258BugQE9_p7r6_7,1169605143365833450,"Apartment, scooter, kitchenette, bikes, Wi-Fi, 24B",2025-12,0.258,1221.0,315.02,9758.0,1
