Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
Everest Inmobiliaria by Paula Talavera,https://www.inmuebles24.com/inmobiliarias/everest-inmobiliaria-by-paula-talavera_102311550-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-ciudad-de-cancun-150602023.html,Departamento en Ciudad de Cancún,Condo/Apartment,21000,MXN,3,2,94.0,m2,"Departamento en renta Y venta | dreams lagoon cancún Vive todos los días con una espectacular vista a la laguna cristalina de Dreams Lagoon. Un departamento ideal para quienes buscan comodidad, ubicación y un estilo de vida único. 3 habitaciones2 baños completos2 estacionamientosBalcón con vista a la lagunaAmenidades exclusivasSeguridad 24/7Renta: $21, 000 mxnventa: $3, 350, 000Disfruta de albercas, áreas verdes, espacios recreativos y la tranquilidad de vivir en uno de los residenciales más atr...",https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640841.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640778.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640772.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640817.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640813.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640805.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640826.jpg; https://img10.naventcdn.com/avisos/18/01/50/60/20/23/720x532/1621640762.jpg,Mexico,Quintana Roo,Cancún,21.1252804,-86.8805804,Rent
maria teresa cianca galeazzi,https://www.inmuebles24.com/inmobiliarias/maria-teresa-cianca-galeazzi_51010860-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclappa-hermoso-depa-amueblado-con-espectacular-vista-150303725.html,Hermoso Depa Amueblado con Espectacular Vista,Unknown,25000,MXN,1,1,76.0,m2,Depa amueblado en renta cuenta con terraza sala comedor cocina integral cuarto de lavado despensa dos estacionamientos piso 13 cuenta con amenidades como alberca jardín gym salón de eventos,https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300788.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300789.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300790.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300787.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300791.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300786.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300775.jpg; https://img10.naventcdn.com/avisos/18/01/50/30/37/25/720x532/1615300774.jpg,Mexico,Quintana Roo,Cancún,,,Rent
OHANA Real Estate undefined,https://www.inmuebles24.com/inmobiliarias/ohana-real-estate-undefined_102368463-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-long-island-spring-condos-145073595.html,Departamento en Long Island Spring Condos,Condo/Apartment,20000,MXN,2,2,100.0,m2,"Hermoso Departamento en Renta en Long Island Spring, CancúnUbicación: Long Island Spring, Cancún, Quintana Roo, México. Ofrece rápido acceso a áreas comerciales, colegios y principales avenidas de la ciudad, en un entorno seguro y tranquilo. Ideal si buscas descanzar de la vida cotidiana en un entorno donde predomina el estatus, la seguridad y la paz del residencial. Características Generales: Piso: Ubicado en el segundo piso de la torre. Habitaciones: 2 amplias recámaras, cada una con vestidor....",https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496447100.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496447077.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496446962.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496446960.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496446961.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496447099.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496447103.jpg; https://img10.naventcdn.com/avisos/18/01/45/07/35/95/720x532/1496446959.jpg,Mexico,Quintana Roo,Cancún,21.1092353,-86.8650859,Rent
Rocio Barbarella,https://www.inmuebles24.com/inmobiliarias/rocio-barbarella_51393881-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclappa-minidepartamento-cerca-del-mar-y-del-centro-144295677.html,Minidepartamento Cerca del Mar y del Centro,Unknown,8500,MXN,1,1,35.0,m2,Funcional e independiente. Para dos personas Máximo. Cuenta con cocineta y sala con tv. Recámara con cama Queen size y terraza con palapa. Refri para guardar tus alimentos. Muy cómoda la ubicación. Y fácil acceso a zona hotelera y rutas de transporte. Tiene wifi y medidor de luz independiente. Hay un mercado cerca,https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479837583.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479837582.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836044.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836036.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836040.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836037.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836038.jpg; https://img10.naventcdn.com/avisos/18/01/44/29/56/77/720x532/1479836039.jpg,Mexico,Quintana Roo,Cancún,21.1782944,-86.8122027,Rent
B&A Caribbean Real Estate,https://www.inmuebles24.com/inmobiliarias/b-a-caribbean-real-estate_51261789-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-palmeras-en-av-bonampak-puerto-150202594.html,"Renta Departamento Palmeras en Av Bonampak Puerto Juarez, Cancún",Condo/Apartment,45000,MXN,3,3,186.0,m2,"Departamento en renta en Palmeras, Franja Bonampak, Cancún, con vista al campo de golf de Puerto Cancún, amplia terraza y vista al mar. Características principales de la propiedad- 3 recámaras- 3 baños completos- Ubicado en el piso 12- Amplia terraza- Vista al campo de golf de Puerto Cancún- Vista al mar (ocean view) - Sala y comedor con espacios amplios- Cocina integral- 2 lugares de estacionamiento techadoDistribución y extras relevantes- Recámara principal con vista panorámica- Áreas sociales...",https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613258981.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613258878.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613259142.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613259160.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613258860.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613258872.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613259199.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/25/94/720x532/1613259162.jpg,Mexico,Quintana Roo,Cancún,21.1702428895,-86.8199871545,Rent
Angie Corona-Agente de Bienes Raices,https://www.inmuebles24.com/inmobiliarias/angie-corona-agente-de-bienes-raices_102447945-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-santa-fe-150829413.html,Departamento - Santa Fe,Condo/Apartment,18000,MXN,2,2,90.0,m2,"Departamento amueblado con vista a la alberca en Av Torres. 2 habitaciones, la principal con vista a la alberca, 2 ba&amp;#241;os completos, cocina integral completamente equipada, refrigerador, electrodom&amp;#233;sticos, vajilla, sala &amp;amp; comedor con mesa de cristal, doble terraza, lavadora &amp;amp; secadora, 3 aires acondicionados, estacionamiento, lista para ocupaci&amp;#243;n inmediata. Dentro de privada con alberca, terraza con camastros y seguridad 24 hrs..",https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312738.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312753.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312754.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312749.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312751.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312734.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312748.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/94/13/720x532/1626312735.jpg,Mexico,Quintana Roo,Cancún,21.1321865,-86.8577172,Rent
Katerine Realtor,https://www.inmuebles24.com/inmobiliarias/katerine-realtor_102911634-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-rento-condo-equipado-servicios-incluidos-de-1-rec-con-150617112.html,"Rento Condo Equipado Servicios Incluidos de 1 Rec con Alberca, Lavandería y Rootop",Condo/Apartment,738,USD,1,1,35.0,m2,"Rento último Condo equipado con todos los servicios incluidos de 1 rec frente Instituto francés con alberca, lavandería y rootop 2do Nivel precio: $11, 999todos los servicios incluidosDescripción2do nivel (2 pisos arriba) 35m21 recámara con closet, ventilador y aireSala comedor con sofá y ventiladoresCocina integral con refri, estufa y micro1 baño completo estilo de hotel con toallasCámaras de seguridad en todo el edificioMalla electrificadaCortinas separadoras entra rec y salaáreas comunesalber...",https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621936993.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937007.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937002.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937016.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937035.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937009.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937027.jpg; https://img10.naventcdn.com/avisos/18/01/50/61/71/12/720x532/1621937019.jpg,Mexico,Quintana Roo,Cancún,21.1367177151,-86.8444665111,Rent
OHANA Real Estate undefined,https://www.inmuebles24.com/inmobiliarias/ohana-real-estate-undefined_102368463-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-completamente-nuevo-en-ombu-146005284.html,Departamento Completamente Nuevo en Ombu,Condo/Apartment,17500,MXN,2,2,87.0,m2,"Departamento Nuevo Ubicado en Planta Baja en Ombú, Grupo Urban HomesUbicación: Residencial Ombú, Grupo Urban Homes. Planta baja, con acceso directo a las amenidades del residencial. Características del Departamento: Superficie: 87 m²Distribución: -2 habitaciones amplias, cada una equipada con aire acondicionado. -2 baños completos con acabados modernos. -Sala y comedor integrados, con diseño contemporáneo. -Cocina integral completamente nueva, equipada con materiales de alta calidad. -Cuarto de ...",https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348747.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348729.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348730.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348741.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348746.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348743.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348742.jpg; https://img10.naventcdn.com/avisos/18/01/46/00/52/84/720x532/1521348750.jpg,Mexico,Quintana Roo,Cancún,21.0904691,-86.8758675,Rent
ALL REAL ESTATE & PROPERTY MANAGEMENT,https://www.inmuebles24.com/inmobiliarias/all-real-estate-property-management_675924-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-de-lujo-sin-muebles-cancun-150482297.html,Departamento de Lujo Sin Muebles Cancun,Condo/Apartment,2100,USD,3,3,147.0,m2,"Depártamento A renta, recién terminado, con más de 50 comodidades¿Buscas un departamento espacioso y moderno con comodidades al estilo de un resort? Este departamento recién terminado, sin amueblar, combina un diseño contemporáneo, acabados de lujo y espacios amplios para disfrutar con tu familia. Ubicado en una de las zonas con mayor potencial de revalorización, cerca de centros comerciales y con fácil acceso a la carretera federal hacia Playa del Carmen, el aeropuerto y la Zona Hotelera de Can...",https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995824.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995760.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995715.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995800.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995778.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995822.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995770.jpg; https://img10.naventcdn.com/avisos/18/01/50/48/22/97/720x532/1618995721.jpg,Mexico,Quintana Roo,Cancún,21.0993538,-86.8634953,Rent
Trust Realty México,https://www.inmuebles24.com/inmobiliarias/trust-realty-mexico_660664-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-se-renta-departamento-cancun-penthouse-sm4-3-150531109.html,"Se Renta Departamento Cancun, Penthouse Sm4 / 3 Recamaras",Penthouse,20000,MXN,3,2,185.0,m2,"Se renta hermoso departamento ubicado en la calle de Tierra sm4/ Excelente vista e inmejorable ubicación. 3 Recamaras, inmensa terraza en la parte de abajo y una terraza en la parte de arriba 2 lugares de estacionamiento. Amplia sala y comedor. 2 1/2 baños, area de lavanderia. 1 mes de renta, 1mes de deposito, estudio socio-económico, contrato a 1 año",https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228159.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228132.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228116.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228175.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228178.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228181.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228108.jpg; https://img10.naventcdn.com/avisos/18/01/50/53/11/09/720x532/1620228149.jpg,Mexico,Quintana Roo,Cancún,21.152138323,-86.822792031,Rent
Consultores inmobiliarios,https://www.inmuebles24.com/inmobiliarias/consultores-inmobiliarios_102914344-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-supermanzana-17-149348050.html,Departamento en Supermanzana 17,Condo/Apartment,30000,MXN,3,3,180.0,m2,"En Renta Amplio Pent-house Residencial Mediterránee sm. 17- Una de las mejores zonas y más céntricas para vivir tranquilo y con seguridad, cercano a malecón Américas, costco y hospital Galenia. Condominio con caseta de seguridad 24 horas y estacionamiento subterráneo. - 180 m2- Cuenta con doble altura en comedor y recámara principal para mayor amplitud. - Tiene 3 recámaras la principal con vestidor, baño con tina y terraza grande. - Las otras 2 recámaras comparten un baño completo. - Sala de tv-...",https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594845.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594843.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594841.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594842.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594840.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594838.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594837.jpg; https://img10.naventcdn.com/avisos/18/01/49/34/80/50/720x532/1595594836.jpg,Mexico,Quintana Roo,Cancún,21.1487768536,-86.8326698244,Rent
Rosper del Sureste,https://www.inmuebles24.com/inmobiliarias/rosper-del-sureste_102701241-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin--bonito-departamento-en-renta-en-malecon-americas!-148933394.html,¡Bonito Departamento en Renta en Malecon Américas!,Condo/Apartment,26000,MXN,1,2,,m2,"¡¡departamento en renta en malecón américas – torre new york!! precio de renta: $26, 000mxn (Incluye mantenimiento) Ubicado en una de las zonas más céntricas y conectadas de Cancún, este cómodo y funcional departamento en el piso 3 ofrece una excelente opción para quienes buscan comodidad, seguridad y acceso directo a servicios y entretenimiento. caracteristicas de la propiedad: *Un cajón de estacionamiento*Sala-comedor con excelente iluminación natural*Cocina integral equipada*Área de lavado in...",https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585923.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585908.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585776.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585550.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585968.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585877.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609586004.jpg; https://img10.naventcdn.com/avisos/18/01/48/93/33/94/720x532/1609585940.jpg,Mexico,Quintana Roo,Cancún,21.1488905816,-86.8219016546,Rent
MM Real State,https://www.inmuebles24.com/inmobiliarias/mm-real-state_102510516-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-ombu-av-huayacan-150645749.html,Departamento Ombu Av Huayacan,Condo/Apartment,19000,MXN,2,2,,m2,"Departamento en renta ombu residencial*Amueblado Mascotas pequeñas 2 recamaras 2 BañosVestidor y closet en recámara Principal y closet en segunda recámara Cocina Integral, con cubierta de granito. Cuarto de Lavado con centro de lavado Estacionamiento para dos autos Vista a las Áreas VerdesCortinas Aire acondicionado Primer piso*El Condominio cuenta con: * Área social Alberca y Camastros Seguridad 24/7 Asador Cancha de fútbol Renta $19 mil Incluye Mantenimiento Requisitos Mes de renta y mes de de...",https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536846.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536852.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536847.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536850.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536840.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536841.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536851.jpg; https://img10.naventcdn.com/avisos/18/01/50/64/57/49/720x532/1622536848.jpg,Mexico,Quintana Roo,Cancún,21.0904691,-86.8758675,Rent
B&A Caribbean Real Estate,https://www.inmuebles24.com/inmobiliarias/b-a-caribbean-real-estate_51261789-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-h-living-huayacan-150793743.html,"Departamento en Renta en H Living, Huayacán",Condo/Apartment,19500,MXN,2,2,89.0,m2,"Departamento en renta de 2 Recámaras con Rooftop, Alberca y Seguridad 24/7 H Living, Av. Huayacán, CancunVive con comodidad, seguridad y excelentes amenidades en este moderno departamento en renta en Av. Huayacán, diseñado para ofrecer funcionalidad y confort. El departamento se encuentra en el 4. º piso y ofrece espacios listos para habitar, con aire acondicionado, cocina equipada, clósets, cortinas, mosquiteros e internet de alta velocidad. Disfruta de amenidades como alberca para adultos en r...",https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625598901.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625599039.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625599044.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625598972.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625598903.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625598968.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625598978.jpg; https://img10.naventcdn.com/avisos/18/01/50/79/37/43/720x532/1625599024.jpg,Mexico,Quintana Roo,Cancún,21.1178288994,-86.8510248995,Rent
ESAU,https://www.inmuebles24.com/inmobiliarias/esau_51281027-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-supmz-50-cancun-entre-av-150743529.html,Departamento en Renta Supmz 50 Cancun Entre Av Kohunlich y Chilam Balam,Condo/Apartment,16000,MXN,1,2,100.0,m2,"Departamento en renta supmz 50 cancun entre av kohunlich Y chilam balamcaracterísticas: Distribuido en 3 niveles: Planta baja: Acceso independienteBodegaPrimer piso: Sala con tvcomedor para 6 personasCocina equipada con barraRefrigerador y microondasBaño completoSegundo piso: Recámara con cama Queen SizeAmplia terrazaBaño completoPrecio de remta $16, 000. 00 mxn A pie de calle Requisitos de renta: 1 mes de renta1 depósitoContrato notariado a 12 mesesEstudio socioeconómico*no hacemos rentas corto...",https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532891.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532861.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532859.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532882.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532868.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532889.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532867.jpg; https://img10.naventcdn.com/avisos/18/01/50/74/35/29/720x532/1624532864.jpg,Mexico,Quintana Roo,Cancún,21.1439479814,-86.8496338617,Rent
Caribe Realty México,https://www.inmuebles24.com/inmobiliarias/caribe-realty-mexico_102242145-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-plaza-andara-en-renta-147167127.html,Departamento en Plaza Andara en Renta,Condo/Apartment,15000,MXN,1,1,55.0,m2,"Moderno Departamento de 1 recamara, ubicado en “Plaza Andara” sobre Av huayacanPerfectamente distribuida, esta unidad totalmente amueblada ofrece funcionalidad, confort y todos los servicios incluidos para una estancia sin preocupaciones. Características: Recámara: 1 Baños: 1Superficie: 55 m2 C1 cajón de estacionamientoIncluye: agua, internet y 1 limpieza semanalSeguridad 24/7 y videovigilanciaCocina equipada, comedor y estancia con sofá cama",https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772096.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772090.jpg; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772091.jpg; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772093.jpg; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772094.jpg; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772095.jpg; https://img10.naventcdn.com/avisos/18/01/47/16/71/27/720x532/1549772092.jpg,Mexico,Quintana Roo,Cancún,21.1156209,-86.8479516,Rent
KW RIVIERA MAYA,https://www.inmuebles24.com/inmobiliarias/kw-riviera-maya_102886263-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-depto-long-island-150381804.html,Renta Depto Long Island,Condo/Apartment,17800,MXN,,,,m2,"Renta Departamento de 2 Recámaras en Madison Long Island Av. Huayacán, Cancún. Vive en una de las zonas con mayor crecimiento y plusvalía de Cancún. 2 Recámaras. Principal con vestidor, aire acondicionado y persianas. Secundaria con clóset, aire acondicionado y persianas. 2 Baños completos con canceles de cristal. Sala y comedor con aire acondicionado y persianas. Cocina integral con barra de granito y estufa. Terraza. Área de lavado. Ubicado en primer piso. 2 cajones de estacionamiento. Amenida...",https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982372.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982443.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982283.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982346.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982465.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982317.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982224.jpg; https://img10.naventcdn.com/avisos/18/01/50/38/18/04/720x532/1616982517.jpg,Mexico,Quintana Roo,Cancún,21.1071875,-86.8591875,Rent
Casco Verde,https://www.inmuebles24.com/inmobiliarias/casco-verde_102932107-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-jardines-del-sur-150586469.html,Departamento en Jardines del Sur,Condo/Apartment,14500,MXN,3,2,120.0,m2,"Descubre este encantador departamento can balcón Y albercay amenidades en la prestigiosa zona de Jardines del Sur, ubicado en Benito Juárez, Cancún. Con una superficie total de 120 metros cuadrados, esta propiedad ofrece un espacio generoso y funcional, ideal para aquellos que buscan comodidad y estilo. El departamento cuenta con tres amplias recámaras, dos baños completos y un medio baño adicional, distribuidos de manera que maximicen la privacidad y el confort. La cocina, moderna y equipada, s...",https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621351543.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621349148.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621348990.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621348544.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621351999.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621347812.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621349952.jpg; https://img10.naventcdn.com/avisos/18/01/50/58/64/69/720x532/1621349052.jpg,Mexico,Quintana Roo,Cancún,21.1086088,-86.8860294,Rent
