Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
CENTURY 21 Toral,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/583928_departamento-con-roof-garden-privado-a-estrenar-en-san-jose-insurgentes,Departamento con roof garden privado a estrenar en San José Insurgentes,Departamento,21100000,MXN,3,3,325,m2,"Departamento totalmente nuevo, con Roof garden privado listo para estrenar! Vive con comodidad y estilo en esta propiedad ubicada en una de las zonas más exclusivas del sur de la Ciudad de México. Con 3 recámaras, 3.5 baños, se encuentra distribuido en dos. 
 plantas más roof garden privado, balcón, y estacionamiento para 3 autos, este departamento ofrece el espacio y
 confort que tú y tu familia merecen
 Características principales:
 3 recámaras amplias, cada una con baño propio y clósets de excelente tamaño
 3.5 baños, con acabados modernos y funcionales
 Estancia amplia y luminosa, ideal para sala y comedor
 Cocina integral equipada con barra, alacena y excelente distribución
 Roof Garden privado y balcón con vistas despejadas, perfectos para disfrutar al aire libre
 Bodega para almacenamiento adicional
 Salón de usos múltiples dentro del desarrollo para reuniones sociales
 3 cajones de estacionamiento techados de uso exclusivo.
 Distribuido de la siguiente manera:
 242 m2 superficie privada
 14 m2 de cuarto de servicio
 6 m2 de bodega
 13 m2 de balcón
 50 m2 de roof garden
 Ubicado en una zona residencial premium, con acceso inmediato a vialidades principales, escuelas de prestigio, centros
 comerciales y servicios
 Este departamento combina lo mejor de la vida urbana con privacidad y confort. Ya sea que busques un hogar familiar o
 una propiedad de inversión, es una oportunidad única en el mercado inmobiliario del sur de CDMX.
 Agenda tu visita hoy mismo y descubre por qué este departamento puede ser tu próximo hogar.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/2ifF2nsi/uploads/607/propiedades/583928/6863413aeaeb7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wN9xDx2Y/uploads/607/propiedades/583928/68634101b1227.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lRbheIix/uploads/607/propiedades/583928/686340f96c798.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/g8mdRzXQ/uploads/607/propiedades/583928/686340ebaefbb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1xmzBkr5/uploads/607/propiedades/583928/686340f226b17.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/EgdpReSf/uploads/607/propiedades/583928/686341442bba4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/p0QLzhtk/uploads/607/propiedades/583928/686341111e773.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7P0AQeSv/uploads/607/propiedades/583928/68634108c11e6.jpg,México,Ciudad De México,Benito Juárez,19.3686935,-99.1846573,Sale
CENTURY 21 Toral,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/583467_departamento-a-estrenar-en-san-jose-insurgentes-lujo-ubicacion-y-comodidad,"Departamento a Estrenar en San José Insurgentes – Lujo, Ubicación y Comodidad",Departamento,17115000,MXN,3,3,233,m2,"¡Departamento totalmente nuevo, listo para estrenar! Vive con comodidad y estilo en esta propiedad ubicada en una de las zonas más exclusivas del sur de la Ciudad de México. Con 3 recámaras, 3.5 baños, se encuentra distribuido en dos plantas, cuenta con terraza privada, balcón, y estacionamiento para 3 autos, este departamento ofrece el espacio y confort que tú y tu familia merecen
Características principales:
3 recámaras amplias, cada una con baño propio y clósets de excelente tamaño
3.5 baños, con acabados modernos y funcionales
Estancia amplia y luminosa, ideal para sala y comedor
Cocina integral equipada con barra, alacena y excelente distribución
Terraza privada y balcón con vistas despejadas, perfectos para disfrutar al aire libre
Bodega para almacenamiento adicional
Salón de usos múltiples dentro del desarrollo para reuniones sociales
3 cajones de estacionamiento techados de uso exclusivo.
Distribuido de la siguiente manera:
203 m2 superficie privada.
11 m2 de cuarto de servicio
3 m2 de bodega
6 m2 de balcón
10 m2 de terraza
Ubicado en una zona residencial premium, con acceso inmediato a vialidades principales, escuelas de prestigio, centros comerciales y servicios
Este departamento combina lo mejor de la vida urbana con privacidad y confort. Ya sea que busques un hogar familiar o una propiedad de inversión, es una oportunidad única en el mercado inmobiliario del sur de CDMX.
Agenda tu visita hoy mismo y descubre por qué este departamento puede ser tu próximo hogar",https://cdn.21online.lat/mexico/cache/awsTest1/rc/osWEaLGE/uploads/607/propiedades/583467/6862c228246c4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/5ktuysk8/uploads/607/propiedades/583467/685ee8996b30e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/09YLuSGi/uploads/607/propiedades/583467/685ee8863f968.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qbwIK9Oy/uploads/607/propiedades/583467/685ee87cd6be4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Ot1IIswF/uploads/607/propiedades/583467/685ee8adb2d8d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/u5ESZb9k/uploads/607/propiedades/583467/685ee8b3b0098.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ULye9reU/uploads/607/propiedades/583467/685ee9103c905.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MrPEVsEB/uploads/607/propiedades/583467/685ee92521229.jpg,México,Ciudad De México,Benito Juárez,19.3686935,-99.1846573,Sale
CENTURY 21 Amici,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/584300_terreno-de-1ha-habitacional-en-venta-en-la-alcaldia-tlalpan-cdmx,"TERRENO DE 1HA HABITACIONAL EN VENTA EN LA ALCALDÍA TLALPAN, CDMX",Terreno,20000000,MXN,,,5,m2,"Terreno de 50,000 m2 en venta en la alcaldía Tlalpan en la CDMX. Se puede vender todo junto o en lotes mínimos de 10,000 m2. El Terreno se ubica en una zona de gran proyección inmobiliaria a un extraordinario precio. El terreno cuenta con Uso de Suelo Mixto. Aprovecha ésta gran oportunidad…!!!
Características: 
• Superficie Total: 50,000 m2
• Uso de suelo: Mixto
• Venta mínima: Lotes de 10,000 m2
Equipamiento del Inmueble: 
• CFE
Estatus del inmueble: 
• Inmueble Desocupado
Documentación con la que se cuenta: 
• Escritura 
• Boleta predial
Esta y otra información documental del inmueble disponible en oficina previa cita.
Servicios de la Zona: 
• CFE
•Servicios Municipales
• Gasolineras
• Transporte Público
• Tiendas de Conveniencia
• Farmacias
Entorno: 
• Habitacional
Contrato de Adhesión de Intermediación para la Compraventa de Inmuebles, registrado en
la Procuraduría Federal del Consumidor (PROFECO) con el número 421-2023 de fecha 13
de enero de 2023.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/gAZDA5CZ/uploads/141/propiedades/584300/6865bcb340ecf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/R1LdmbPJ/uploads/141/propiedades/584300/6865bcb139c0f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kEaoMOPr/uploads/141/propiedades/584300/6865bcb6561a1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/OxiEsoPq/uploads/141/propiedades/584300/6865bcb43bd13.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TyFqiAlG/uploads/141/propiedades/584300/6865bcb82a89e.jpg,México,Ciudad De México,Tlalpan,19.2171029,-99.1805608,Sale
CENTURY 21 Amici,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/584304_terreno-de-5ha-habitacional-en-venta-en-la-alcaldia-tlalpan-cdmx,"TERRENO DE 5HA HABITACIONAL EN VENTA EN LA ALCALDÍA TLALPAN, CDMX",Terreno,100000000,MXN,,,5,m2,"Terreno de 50,000 m2 en venta en la alcaldía Tlalpan en la CDMX. Se puede vender todo junto o en lotes mínimos de 10,000 m2. El Terreno se ubica en una zona de gran proyección inmobiliaria a un extraordinario precio. El terreno cuenta con Uso de Suelo Mixto. Aprovecha ésta gran oportunidad…!!!
Características: 
• Superficie Total: 50,000 m2
• Uso de suelo: Mixto
• Venta mínima: Lotes de 10,000 m2
Equipamiento del Inmueble: 
• CFE
Estatus del inmueble: 
• Inmueble Desocupado
Documentación con la que se cuenta: 
• Escritura 
• Boleta predial
Esta y otra información documental del inmueble disponible en oficina previa cita.
Servicios de la Zona: 
• CFE
•Servicios Municipales
• Gasolineras
• Transporte Público
• Tiendas de Conveniencia
• Farmacias
Entorno: 
• Habitacional
Contrato de Adhesión de Intermediación para la Compraventa de Inmuebles, registrado en
la Procuraduría Federal del Consumidor (PROFECO) con el número 421-2023 de fecha 13
de enero de 2023.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/QkrxtYqc/uploads/141/propiedades/584304/687013fc8f815.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lxAtKHn3/uploads/141/propiedades/584304/68701400afedf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mPbZRGQR/uploads/141/propiedades/584304/687013ff6feb4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/D8CFsMiT/uploads/141/propiedades/584304/68701406c8c25.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wk6WxkNc/uploads/141/propiedades/584304/687014058a828.jpg,México,Ciudad De México,Tlalpan,19.2252505,-99.2007328,Sale
CENTURY 21 Bátiz y Cía.,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/584327_casa-en-venta-jorge-negrete-gustavo-a-madero-11119,Casa en Venta Jorge Negrete gustavo A Madero 11119,Casa,3100000,MXN,2,2,161.35,m2,"RCV11119Casa de dos niveles en terreno plano, con diseño abierto en la planta baja que incluye estancia, comedor y cocina integrados, además de un baño completo. En el segundo nivel, encontrarás dos recámaras, la principal con balcón y acceso directo a la azotea, y un baño completo.
La propiedad cuenta con una construcción adicional para ser remodelada completamente según tus gustos y necesidades, e incluye un baño completo.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/swaAedvJ/uploads/77/propiedades/584327/68660cd30b646.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Ex97N3WJ/uploads/77/propiedades/584327/68660cd397ec8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Py1eu7yM/uploads/77/propiedades/584327/68660cd4a8493.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XWmRaTKT/uploads/77/propiedades/584327/68660cd537a95.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lyzyskl3/uploads/77/propiedades/584327/68660cd64d6bd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fqnynHvT/uploads/77/propiedades/584327/68660cd6df736.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mzgMGBCt/uploads/77/propiedades/584327/68660cd837762.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/iCLZbIct/uploads/77/propiedades/584327/68660cd425d51.jpg,México,Ciudad De México,Gustavo A. Madero,19.5632689,-99.1306838,Sale
CENTURY 21 Covarrubias,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/584710_residencia-en-venta-en-jardines-del-pedregal-alvaro-obregon-cdmx,"Residencia en venta en Jardines del Pedregal, Álvaro Obregón, CDMX",Casa,27885000,MXN,7,4,526,m2,"Residencia en Jardines del Pedregal, construida en una sola planta ideal para personas mayores, familias que buscan accesibilidad sin escaleras, que buscan seguridad y comodidad.
Jardín interior central y jardines entre cada habitación.
Con una ubicación inmejorable, a 300 m. de Periférico Sur, a 2 kms. de Perisur, a 360 m. del Hospital Ángeles del Pedregal, a 2 Km del Parque de Tlalpan, a 1.85 Km. de Six Flags, a 280 m. de Plaza Artz Pedregal.
Construida por los Arq. Estefanía Chávez y Carlos Ortega quien también participó en la construcción De la Villa Olímpica.
Agenda tu cita y conócela!
Amenidades / Instalaciones especiales:
Distribución:
Sala
Comedor
7 Recámaras
4 Baños completos
Cocina integral
Área de lavado
Dos cuartos de servicio con baño en azotea.
Estudio
5 Lugares de estacionamiento
Bodega en azotea.
Características:
Terreno 773 m2.
Construcción 526 m2.
Terreno regular
Un solo nivel
Uso de suelo habitacional.
Equipamiento:
Gas estacionario
Calentador
Lavadero
Recámaras con closets.
Estufa
Contrato con CFE
Cisterna
Tinaco
Fosa séptica.
Sistema hidroneumático.
Estatus del inmueble:
Inmueble libre de gravamen.
Inmueble usado.
Inmueble ocupado.
Inmueble para actualizar.
Forma de pago:
Se aceptan pagos con recursos propios y créditos hipotecarios bancarios y de instituciones públicas y privadas (la aprobación de los créditos está sujeta a las políticas de cada institución)
Documentación con la que se cuenta:
Escritura pública.
Sucesión testamentaria.
Boleta predial y de agua.
Esta y otra información documental del inmueble disponible en oficina con previa cita.
Servicios de la zona:
Agua
CFE
Drenaje
Servicios municipales
Gas
Transporte público a 300 mts.
Vialidades: A 300 mts. de Periférico a 1 Km. de Carretera Picacho- Ajusco, cerca de colegios y zonas comerciales.
Entorno.
Habitacional, comercios, colegios, Iglesia católica, etc.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/WYrs33Be/uploads/26/propiedades/584710/686ed80e110e5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/v79JE1fV/uploads/26/propiedades/584710/686ed7f06a850.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QnoqhCTH/uploads/26/propiedades/584710/686ed7f1567f7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Z3tfBAtt/uploads/26/propiedades/584710/686ed7f3dec0d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/L66Cm2Ol/uploads/26/propiedades/584710/686ed7f92f4cb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Jt9sQwCH/uploads/26/propiedades/584710/686ed80212b46.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BG9rdUrb/uploads/26/propiedades/584710/686ed80ccfbc1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fcBnWNPm/uploads/26/propiedades/584710/686ed7fae5e32.jpg,México,Ciudad De México,Alvaro Obregón,19.310693,-99.21785179999999,Sale
CENTURY 21 Edén,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/519731_casa-en-venta-en-la-colonia-florida,CASA EN VENTA EN LA COLONIA FLORIDA,Casa,23000000,MXN,3,5,480,m2,"CASA EN VENTA, en sótano se encuentra, una bodega, cuarto de servicio con baño completo y servicios sanitarios para personal.
En planta baja se encuentra el recibidor la cocina integral, barra de granito, barra al centro, desayunador para 6 personas, comedor para 10 personas, sala, salón de juegos con mesa de billar, librero  y cava de vidrio climatizada. Área destinada para despacho o estudio.
Primer nivel: Se encuentra la sala de T.V., 3 recamaras cada una con baño completo y vestidor
Segundo nivel: Se encuentra el gimnasio, un baño completo y el área de servicio
5,0 km alrededor puedes encontrar supermercados, transporte público, hospitales, bancos, escuelas, centros comerciales.",https://cdn.21online.lat/mexico/cache/awsTest1/rc/VddAqQrD/uploads/290/propiedades/519731/656f90ea83759.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/tCrFg4dv/uploads/290/propiedades/519731/656f90e8537e2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/T78IhGmy/uploads/290/propiedades/519731/656f910db3d22.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wlj88dLn/uploads/290/propiedades/519731/656f90f822788.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/hJZbDcdm/uploads/290/propiedades/519731/656f910a67778.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Jks6J29z/uploads/290/propiedades/519731/656f90fa4db60.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/nQg8pYaL/uploads/290/propiedades/519731/656f90ec8815d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/V66W1dDC/uploads/290/propiedades/519731/656f90f45d539.jpg,México,Ciudad De México,Alvaro Obregón,19.357306768052073,-99.17612515026245,Sale
CENTURY 21 Covarrubias,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/584693_casa-en-condominio-horizontal-en-venta-en-florida-alvaro-obregon-cdmx,"Casa en Condominio Horizontal en venta en Florida, Álvaro Obregón, CDMX",Casa_En_Condominio,13200000,MXN,4,4,333,m2,"Casa en condominio horizontal con excelente ubicación, a unos pasos de Av. Universidad se encuentra este desarrollo, esta hermosa propiedad esta distribuida en tres niveles, consta de un vestíbulo, sala, comedor, 4 recamaras 4 baños completos y 1 medio baño cuarto de servicio estudio, sala de TV, bar, estacionamiento para 4 autos, cuarto de lavado, salón de fiestas. en un terreno de 170 mts2 se encuentra la construcción de 404 mts2.
Para una gran familia una gran casa.
Sótano
Estacionamiento para cuatro autos
Cuarto de servicio con baño completo
Cuarto de lavandería
Salón de fiestas
Planta baja
Vestíbulo
Sala
Comedor
Cocina
Terraza
Bar
Medio baño
Primer piso
Sala de televisión
Dos recamaras cada una con su baño
Estudio
Baño completo
Segundo piso
Dos recamaras
Un baño completo
Superficie de 170 mts2
Terreno 404 mts2 Regular
Edad 40 años Aproximadamente
Mantenimiento
Gas estacionario
Boiler
Lavadero
Closet en recamaras
Estufa
Contrato de CFE
Cisterna
Tinacos
Vigilancia
Inmueble desocupado
Inmueble Libre de Gravamen
Se aceptan créditos Hipotecarios bancarios
Se aceptan Recursos propios
Escritura Pública
Constancia de Folio Real Actual
Boleta predial
Boleta de agua
Agua
CFE
Drenaje
Servicios Municipales
Gas
Transporte Publico
A 100mts. de Av. Universidad
A 100mts. de metro Viveros
A 500mts. del Hospital Regional del ISSSTE
A 500mts. del Club France
A 600mts del Colegio La Salle Simón Bolívar
A 600mtsde ULA campus Florida
A 800mts. de Av. Insurgentes
A 800mts. de Plaza Mitikah
A 1.40km de la Parroquia San Juan Bautista Coyoacán
Entorno Habitacional",https://cdn.21online.lat/mexico/cache/awsTest1/rc/Lr93aeiF/uploads/26/propiedades/584693/686c0c03c8d00.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8AbyGdCJ/uploads/26/propiedades/584693/6876fba0b0723.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/S7GVF2jN/uploads/26/propiedades/584693/6876fba2c30b8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/q494jAFk/uploads/26/propiedades/584693/6876fba162b30.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jQ8CLuBA/uploads/26/propiedades/584693/6876fba41fc5f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9hNrx91P/uploads/26/propiedades/584693/6876fba2146df.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FfALqGBZ/uploads/26/propiedades/584693/6876fba3707d1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/G7rEo2s6/uploads/26/propiedades/584693/6876fbaee06a5.jpg,México,Ciudad De México,Alvaro Obregón,19.3548376,-99.17627440000001,Sale
CENTURY 21 Promozur + Angel,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/583222_venta-de-edificio-lomas-de-san-angel-inn-con-3-departamentos,Venta de Edificio Lomas de San Angel Inn con 3 departamentos,Edificio,14900000,MXN,,,400,m2,"Edificio lomas de San Angel Inn con 3 departamentos, Roof Garden común, caseta de vigilancia, portón eléctrico.
1er Piso: Departamento
1 recamara
1 baño 
Sala, comedor 
Cocina equipada
1 lugar de estacionamiento.
2do Piso: Departamento.
2 recamaras con baño, la principal con vestidor
Sala y comedor
Cocina equipada 
1 lugar de estacionamiento
3er piso: Departamento 
2 recamaras 
2 baños 
Sala y comedor 
Cocina equipada
1 lugar de estacionamiento",https://cdn.21online.lat/mexico/cache/awsTest1/rc/LhOSS08Z/uploads/511/propiedades/583222/685c573410df6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/PbljQlDV/uploads/511/propiedades/583222/685c48f29e847.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/cA26MQax/uploads/511/propiedades/583222/685c48c4e62a2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/s14zdvD1/uploads/511/propiedades/583222/685c48c1ac353.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lWDdptfR/uploads/511/propiedades/583222/685c48e1c8db4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/aelLZHZz/uploads/511/propiedades/583222/685c48bcf2dfd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/3UCjZW5O/uploads/511/propiedades/583222/685c48f39ccc6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/KlHMqSb6/uploads/511/propiedades/583222/685c48d94bab9.jpg,México,Ciudad De México,Alvaro Obregón,19.3429998,-99.20853149999999,Sale
CENTURY 21 Apolo,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/582887_edificio-en-venta-en-santa-ursula-coapa-coyoacan-cdmx,"Edificio en Venta en Santa Úrsula Coapa, Coyoacán, CDMX",Edificio,8700000,MXN,,,389,m2,"EDIFICIO EN VENTA COL. SANTA URSULA COAPA, COYOACAN, 04650, CDMX.
DOS CONSTRUCCIONES EN PREDIO: UNA EXTERIOR Y OTRA INTERIOR.
--Construcción Frontal:
•2 espacios de estacionamiento en PB
•Jardín central entre construcciones
• 1er piso con ventanas al exterior
--Construcción Interior:
•1 Oficina en Planta Baja con medio baño
• 1er Piso
• 2do Piso
--Características:
• Superficie terreno Total: 167 m2.
• Superficie construcción: 389 m2.
• Uso de suelo: Habitacional con comercio en Planta Baja
• Con opción a cambio de uso de suelo comercial, permitido en todos los niveles
Guarderias, restaurantes, salones y clinicas de belleza, agencias de viaje, escuelas de educación preescolar y computación, consultorios varias especialidades, laboratorios medicos y de diagnóstico, servicios de enfermeria, servicios veterinarios, comercio al por menor de muebles de jardín, fabrica de equipos oftalmicos, orfebreria y joyeria, frabricación de ropa, y muchos otros más.
--Equipamiento:
• Inmueble OCUPADO
• Portón vehicular 
• Jardín central entre construcciones
• Acceso Independiente por construcción
• • Entorno: Habitacional-Comercial
Servicios de la zona:
SACMEX (Agua), CFE (Luz), Drenaje, Gas Natural, Transporte público.
Vialidades:
A 50 m: Preparatoria 5  
A 50 m: FUCAM  
A 120 m: Tlalpan",https://cdn.21online.lat/mexico/cache/awsTest1/rc/Kr4OetBP/uploads/448/propiedades/582887/69cb059249b1f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/53Ow2rD2/uploads/448/propiedades/582887/6859ae9e00218.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Tsbp3blV/uploads/448/propiedades/582887/6859ae9b56437.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9VunYAPs/uploads/448/propiedades/582887/6859ae9c77c71.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1R2cLLUP/uploads/448/propiedades/582887/6859ae98e93d3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/oxeUv18j/uploads/448/propiedades/582887/6859ae9a3e4eb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/JPXesxjC/uploads/448/propiedades/582887/69cb059d23f47.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/arvT6zn3/uploads/448/propiedades/582887/69cb0599adc39.jpg,México,Ciudad De México,Coyoacán,19.3053364,-99.13741639999999,Sale
CENTURY 21 Legacy Realty,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/504538_venta-de-casa-churubusco-coyoacan-cdmx,"Venta de Casa Churubusco, Coyoacán, Cdmx",Casa,32500000,MXN,1,2,247,m2,"Venta Casa, San Diego Churubusco, Coyoacán, CDMX
Descripción comercial
Descubre una propiedad con un enorme valor patrimonial en una de las colonias más exclusivas y tradicionales de Coyoacán. Ubicada en San Diego Churubusco, esta casa destaca por su extraordinario terreno de 616 m², una característica cada vez más difícil de encontrar en la zona. Es una excelente oportunidad para quienes desean adquirir una residencia con amplias posibilidades de remodelación, ampliación o incluso desarrollar un proyecto residencial de alto nivel, sujeto a la normativa aplicable.
Su ubicación privilegiada, a unos pasos del Parque Xicoténcatl, combina privacidad, tranquilidad y una excelente conectividad con importantes vialidades como División del Norte, Miguel Ángel de Quevedo y Río Churubusco. Rodeada de áreas verdes, espacios culturales, comercios y servicios, esta propiedad ofrece una combinación única de ubicación, plusvalía y potencial de crecimiento, convirtiéndose en una inversión ideal para el presente y el futuro.
Características
- Precio: $32,500,000 MXN
- Terreno: 616 m²
- Construcción: 247 m²
- 1 recámara
- 2 baños completos
- 2 medios baños
- Sala
- Comedor
- Cocina integral
- Cuarto de lavado
- 3 lugares de estacionamiento
- Cisterna
- Tinacos
- Circuito cerrado de vigilancia
- Closets
- Estado de conservación: Remodelada
- Propiedad libre de gravamen
- Inmueble desocupado
Ventajas de la propiedad
- Amplio terreno de 616 m², una superficie poco común en Coyoacán.
- Excelente oportunidad para remodelar, ampliar o desarrollar un proyecto residencial.
- Ubicación en una de las colonias con mayor prestigio y plusvalía de la Ciudad de México.
- Propiedad remodelada, libre de gravamen y lista para escriturarse.
- Circuito cerrado de vigilancia que brinda mayor seguridad.
- Inmueble desocupado, lo que facilita una entrega inmediata.
- Excelente combinación entre privacidad, conectividad y entorno residencial.
- Gran potencial como patrimonio familiar o inversión de largo plazo.
Ubicación
La propiedad se encuentra sobre Xicoténcatl, en la colonia San Diego Churubusco, alcaldía Coyoacán, Ciudad de México, una zona reconocida por su ambiente residencial, su riqueza cultural y su alta plusvalía. Cuenta con excelente conectividad hacia División del Norte, Miguel Ángel de Quevedo, Río Churubusco y Calzada de Tlalpan, facilitando los desplazamientos hacia distintos puntos de la ciudad.
Lugares de interés cercanos
- Parque Xicoténcatl
- Museo Nacional de las Intervenciones
- Centro de Coyoacán
- Viveros de Coyoacán
- Facultad de Música de la UNAM
- Cineteca Nacional
- Plaza Oasis Coyoacán
- Centro Comercial Mitikah
- Hospital Coyoacán
- Escuelas, restaurantes, cafeterías, supermercados, bancos y servicios de primer nivel.
*Consulte el aviso de privacidad en nuestra página web
Contrato de Adhesión de Intermediación para la compraventa de inmuebles.
Registrado en la Procuraduría Federal del Consumidor y su Registro Público de Contratos de
Adhesión el 21 de junio de 2022, bajo el número 2446-2022",https://cdn.21online.lat/mexico/cache/awsTest1/rc/aXTULQgQ/uploads/449/propiedades/504538/64c971b30d0ad.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/y9vYZWFI/uploads/449/propiedades/504538/64c971b3d4896.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7G0KhX7U/uploads/449/propiedades/504538/64c971b557493.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/sesuLNtg/uploads/449/propiedades/504538/64c971b63938a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/aJ1PWE58/uploads/449/propiedades/504538/64c971b22f8a7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MNV4pgc8/uploads/449/propiedades/504538/64c971b6e75f2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4IDcxalB/uploads/449/propiedades/504538/64c971b4932bb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/HfpskGF5/uploads/449/propiedades/504538/64c971b06e2a1.jpg,México,Ciudad De México,Coyoacán,19.3561591,-99.1489543,Sale
