Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
CENTURY 21 Promozur + Angel,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/613222_venta-de-departamento-en-lindavista,Venta de departamento en Lindavista,Departamento,5990000,MXN,6,3,138,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/jCH7Wfd5/uploads/511/propiedades/613222/6a6a832c68a09.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/MLieEhGx/uploads/511/propiedades/613222/6a31d9efa577f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zB498Ygo/uploads/511/propiedades/613222/6a31d7c604116.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1obOuqEk/uploads/511/propiedades/613222/6a31d7c71d153.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/eRPYO3QH/uploads/511/propiedades/613222/6a31d7c98089d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/X3MJeeyj/uploads/511/propiedades/613222/6a31d7cf6fd17.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/VxBfmw8d/uploads/511/propiedades/613222/6a189546bc808.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Vq9aV518/uploads/511/propiedades/613222/6a18954e59b47.jpg,México,Ciudad De México,Gustavo A. Madero,19.4853843,-99.1280204,Sale
CENTURY 21 Covarrubias,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/614277_casa-en-venta-en-condominio-horizontal-en-lomas-de-tetelpan-alvaro-obregon,"Casa en venta en condominio horizontal en Lomas de Tetelpan, Álvaro Obregón",Casa_En_Condominio,5990000,MXN,3,2,180,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/FPdZTnKu/uploads/26/propiedades/614277/69e7fbedbcc75.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lgZC5QLk/uploads/26/propiedades/614277/69e7fbf21bc64.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/axCEG0RK/uploads/26/propiedades/614277/69e7fbe8b6acb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/T0oKZZSO/uploads/26/propiedades/614277/69e7fbe615708.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jtwwCP89/uploads/26/propiedades/614277/69e7fbe544149.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Bqk3QVt7/uploads/26/propiedades/614277/69e7fbdec59cd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/SZz0rF9e/uploads/26/propiedades/614277/69e7fbdd0a8b4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/HwBVesyO/uploads/26/propiedades/614277/69e7fbebc5a40.jpg,México,Ciudad De México,Alvaro Obregón,19.3409344,-99.2245262,Sale
CENTURY 21 Beta,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/613796_departamento-en-venta-colonia-nonoalco-tlatelolco,Departamento en Venta Colonia Nonoalco Tlatelolco,Departamento,2150000,MXN,2,1,80.57,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/qXc2t3pR/uploads/95/propiedades/613796/69d66dba25be7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/k8zs3TJm/uploads/95/propiedades/613796/69d66db5aa5e2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/AtROVezy/uploads/95/propiedades/613796/69d66dbbefb8a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/5poyMriy/uploads/95/propiedades/613796/69dd424589b7b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/CYkZTGv1/uploads/95/propiedades/613796/69dd4249bcbd7.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FSXb7Oy7/uploads/95/propiedades/613796/69dd4248c5f5e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4go44cic/uploads/95/propiedades/613796/69dd424fe1bed.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/UXIjueRN/uploads/95/propiedades/613796/69dd424c034af.jpg,México,Ciudad De México,Cuauhtémoc,19.4523693,-99.1384147,Sale
CENTURY 21 Huaren,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/613091_departamento-en-venta,Departamento en Venta,Departamento,4580000,MXN,4,2,130,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/wy4tp22n/uploads/383/propiedades/613091/68db35add7b31.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jku2iXGO/uploads/383/propiedades/613091/68db35d6b33ff.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NbBCfZON/uploads/383/propiedades/613091/68db35c33e338.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/17sB76Ar/uploads/383/propiedades/613091/68db35ca958a2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NARRJJ7a/uploads/383/propiedades/613091/68db35bf8fe92.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/4GV83hvj/uploads/383/propiedades/613091/68db35b26a957.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ufpb7jDo/uploads/383/propiedades/613091/68db35ab27c41.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/OaFiR9rh/uploads/383/propiedades/613091/68db35a4c9ee0.jpg,México,Ciudad De México,Benito Juárez,19.3981347,-99.1675729,Sale
CENTURY 21 Viva,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612741_hermosa-casa-en-venta,HERMOSA CASA EN VENTA,Casa_En_Condominio,9600000,MXN,3,4,271,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/ylNxoFCE/uploads/378/propiedades/612741/69c5bb5a74b74.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/L4Q3py02/uploads/378/propiedades/612741/69c5bb5c1320c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BUkv6XWL/uploads/378/propiedades/612741/69c5bb5fc3ab5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/sykOPGpc/uploads/378/propiedades/612741/69c5bb5eb9e5c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FXi7ChL1/uploads/378/propiedades/612741/69c5bb4be0387.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qlUx8NTT/uploads/378/propiedades/612741/69c5bb563b47f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jkwSpa5l/uploads/378/propiedades/612741/69c5bb542e551.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/R84jridD/uploads/378/propiedades/612741/69c5bb692636d.jpg,México,Ciudad De México,Tlalpan,19.273633726139206,-99.14760591454161,Sale
CENTURY 21 Haus,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/613000_rancho-en-venta-en-san-miguel-ajusco-tlalpan,"Rancho en Venta en San Miguel Ajusco, Tlalpan",Rancho,44000000,MXN,,,1394.5,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/LO5F8mXk/uploads/500/propiedades/613000/69ca092972a1e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mfEAf446/uploads/500/propiedades/613000/69ca0917eb0c4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/H10x6vIR/uploads/500/propiedades/613000/69ca09262d4e0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/tQrSSXal/uploads/500/propiedades/613000/69ca0925678a6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/2GV6rvXp/uploads/500/propiedades/613000/69ca0918db7a3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YRq2RuKB/uploads/500/propiedades/613000/69ca091fbf499.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fWM8ZiFs/uploads/500/propiedades/613000/69ca093271002.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XWoV92Cg/uploads/500/propiedades/613000/69ca092736545.jpg,México,Ciudad De México,Tlalpan,19.2326714,-99.20678,Sale
CENTURY 21 Promozur + Angel,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612952_venta-de-oficinas-en-insurgentes-sur,Venta de oficinas en Insurgentes Sur,Oficinas,8950000,MXN,,,216.94,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/ycJbuldM/uploads/511/propiedades/612952/69c8246134f73.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/gnxKRNlj/uploads/511/propiedades/612952/69c8246074c78.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/uXRK9pre/uploads/511/propiedades/612952/69c824627c55a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/iMNwx5sT/uploads/511/propiedades/612952/69c82464bd3ae.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/br4UjX18/uploads/511/propiedades/612952/69c82461d9b13.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/RGJThzOE/uploads/511/propiedades/612952/69c8246344924.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XkquZ6EU/uploads/511/propiedades/612952/69c82464109d3.jpg,México,Ciudad De México,Benito Juárez,19.3696371,-99.18271290000001,Sale
CENTURY 21 Apolo,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612906_casa-en-venta-en-campestre-churubusco-coyoacan-cdmx,Casa en Venta en Campestre Churubusco Coyoacán CDMX,Casa,11395000,MXN,3,4,379,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/GTNNE1HK/uploads/448/propiedades/612906/69c71529022ed.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yVZu9IXm/uploads/448/propiedades/612906/69c71545ddac2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wQ86IPKE/uploads/448/propiedades/612906/69c7152166392.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/PxWrfvFV/uploads/448/propiedades/612906/69c715273d379.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/W6IQ74eB/uploads/448/propiedades/612906/69c7151b53310.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/VDfvzkVY/uploads/448/propiedades/612906/69c71536bc4d5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kMckMK65/uploads/448/propiedades/612906/69c7153820c6b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/hOfM12mV/uploads/448/propiedades/612906/69c7155395e68.jpg,México,Ciudad De México,Coyoacán,19.3462747,-99.1322091,Sale
CENTURY 21 Dreams Realty,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612890_casa-en-venta-jardines-del-pedregal,Casa en Venta Jardines Del Pedregal,Casa,34000000,MXN,4,4,595,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/Z29osL6S/uploads/593/propiedades/612890/69cea67fe1e64.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/RjZgrGpG/uploads/593/propiedades/612890/69cea7b19ae3d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/qzfMBhb9/uploads/593/propiedades/612890/69c707d04e457.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QC7hQalE/uploads/593/propiedades/612890/69c7078122446.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/u6dd3YGs/uploads/593/propiedades/612890/69c707b260785.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/FC9A18u1/uploads/593/propiedades/612890/69c7078036de8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/fJgHr30l/uploads/593/propiedades/612890/69cea741a616e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ESwxqXzb/uploads/593/propiedades/612890/69c707ed3e3a1.jpg,México,Ciudad De México,Alvaro Obregón,19.3100997,-99.2087497,Sale
CENTURY 21 Andrómeda,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/611823_departamento-en-venta-tetelpan-alvaro-obregon-cdmx,"DEPARTAMENTO EN VENTA – TETELPAN, ÁLVARO OBREGÓN, CDMX",Departamento,4800000,MXN,2,2,135,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/vbxdCy1M/uploads/640/propiedades/611823/69cad9e6c4237.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/w037Ntlx/uploads/640/propiedades/611823/69cad9ee7368c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/2l7u86tB/uploads/640/propiedades/611823/69cad9e952416.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/7tQbemec/uploads/640/propiedades/611823/69cad9ea8a830.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/crCS0AMB/uploads/640/propiedades/611823/69cad9e8298eb.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/oo15Vgqn/uploads/640/propiedades/611823/69cadec711357.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/OKGOOGpN/uploads/640/propiedades/611823/69cad9efdf612.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/lbMd4WKA/uploads/640/propiedades/611823/69cad9ecb4179.jpg,México,Ciudad De México,Alvaro Obregón,19.3463038,-99.21237149999999,Sale
CENTURY 21 Five Stars,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612745_casa-en-venta-en-condominio-callejon-buenavista-la-magdalena-contreras,Casa en venta en condominio Callejón Buenavista La Magdalena Contreras,Casa_En_Condominio,4499000,MXN,3,2,122,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/FNZ8NGQU/uploads/553/propiedades/612745/69c5b52b91eec.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/S4qdKGJd/uploads/553/propiedades/612745/69c5b531bab7c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NjvO8YEy/uploads/553/propiedades/612745/69c5b52c9ca17.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/2iQip7hU/uploads/553/propiedades/612745/69c5b5385efa5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/dclQsblE/uploads/553/propiedades/612745/69c5b52ea6209.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/dYr58qmN/uploads/553/propiedades/612745/69c5b53784345.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/o5mDqcTL/uploads/553/propiedades/612745/69c5b53b52d4b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/h930rVVZ/uploads/553/propiedades/612745/69c5b52f9f26a.jpg,México,Ciudad De México,La Magdalena Contreras,19.3034389,-99.2473169,Sale
CENTURY 21 Promozur,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612426_departamento-venta-la-draga-tlahuac,"DEPARTAMENTO VENTA, LA DRAGA, TLÁHUAC",Departamento,1400000,MXN,2,1,46.65,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/6qQgzxgK/uploads/510/propiedades/612426/6a1ddc58d3baf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/gEbjXCfR/uploads/510/propiedades/612426/6a1ddc5c749bf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vVZn7kva/uploads/510/propiedades/612426/6a1ddc5757c78.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ERbGWURA/uploads/510/propiedades/612426/6a1ddc5ddbef6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/6Dfq3BwL/uploads/510/propiedades/612426/6a1ddc5b4659b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/X4vTu1yP/uploads/510/propiedades/612426/6a1ddc5a1341d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/DwaVOHDb/uploads/510/propiedades/612426/6a1ddc55024d3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/wB2QHN3U/uploads/510/propiedades/612426/6a1ddc562a9bf.jpg,México,Ciudad De México,Tláhuac,19.2856386,-99.0435036,Sale
CENTURY 21 Hogar & Empresa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612490_casa-en-condominio-a-la-venta-santa-maria-tepepan-xochimilco-cdmx,"CASA EN CONDOMINIO A LA VENTA, SANTA MARIA TEPEPAN, XOCHIMILCO, CDMX",Casa_En_Condominio,5300000,MXN,3,3,180,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/2XHPKQP5/uploads/326/propiedades/612490/69c33398b7c27.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/kesVIkJq/uploads/326/propiedades/612490/69c333916f514.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ios48WQk/uploads/326/propiedades/612490/69c3339d51afa.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/bZewFVdQ/uploads/326/propiedades/612490/69c3338eadcc6.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/pWuOxKH2/uploads/326/propiedades/612490/69c33387d1473.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/J1YBWqKH/uploads/326/propiedades/612490/69c3338577cdd.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8sErp1Ol/uploads/326/propiedades/612490/69c33392a3193.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/5m9FxbRM/uploads/326/propiedades/612490/69c33390602d6.jpg,México,Ciudad De México,Xochimilco,19.2694185,-99.13942569999999,Sale
CENTURY 21 Movisa,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612746_en-2do-piso-de-exclusivo-condominio-residencial-bosques-de-leones,En 2do piso de exclusivo condominio Residencial Bosques de Leones,Departamento,3998500,MXN,3,2,102,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/Y3k445BG/uploads/224/propiedades/612746/6a30920d5fbaf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TR0XYnVL/uploads/224/propiedades/612746/6a30920a01e7f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8h47AfM9/uploads/224/propiedades/612746/6a30920aa86db.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/14lQ4D6f/uploads/224/propiedades/612746/6a30920915e5f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Xf8pYuhy/uploads/224/propiedades/612746/6a30921041a80.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/xEIM8378/uploads/224/propiedades/612746/6a3092082dfb0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/jZW6L5PV/uploads/224/propiedades/612746/6a3092065d27a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8OSHwyyz/uploads/224/propiedades/612746/6a30920560382.jpg,México,Ciudad De México,Alvaro Obregón,19.335748853270136,-99.25002719277343,Sale
CENTURY 21 Edén,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612032_terreno-en-venta-en-san-andres-totoltepec,Terreno en venta en San Andrés Totoltepec,Terreno,4200000,MXN,,,350,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/wes3djOu/uploads/290/propiedades/612032/6a5ab0fe36eb4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/m4i6RHbZ/uploads/290/propiedades/612032/6a5ab0f84c522.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/mEWHXukn/uploads/290/propiedades/612032/6a5ab0f7269a4.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9fCbwyBN/uploads/290/propiedades/612032/6a5ab0f9604a8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/n4vibHTU/uploads/290/propiedades/612032/6a5ab0fb5327c.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/hLzpaEZt/uploads/290/propiedades/612032/6a5ab1034c68f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/yrxohHSL/uploads/290/propiedades/612032/6a5ab101e5ac8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/TlEyBiiV/uploads/290/propiedades/612032/6a5ab0fd393e2.jpg,México,Ciudad De México,Tlalpan,19.248877831383087,-99.23255074264678,Sale
CENTURY 21 Atenea,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/610180_departamento-en-venta-col-juarez-cuauhtemoc,"Departamento en venta,Col. Juarez, Cuauhtemoc",Departamento,6900000,MXN,2,1,183,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/BeAp32u9/uploads/307/propiedades/610180/69cc8e7287530.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Ui6b0M2m/uploads/307/propiedades/610180/69cc8d6adb676.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/vxKKuWeO/uploads/307/propiedades/610180/69cc8d6a102a0.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zYDzUwke/uploads/307/propiedades/610180/69cc8d6bc5e75.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/8fmXfZJo/uploads/307/propiedades/610180/69cc8d68d60c1.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Cl29W7KI/uploads/307/propiedades/610180/69cc8d76421db.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1DHGqzR3/uploads/307/propiedades/610180/69cc8e74ef771.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/X7BG2fy8/uploads/307/propiedades/610180/69cc8e75ecc39.jpg,México,Ciudad De México,Cuauhtémoc,19.4253747,-99.1658858,Sale
CENTURY 21 Félix & Asociados,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612673_departamento-en-venta-colonia-san-pedro-martir-tlalpan-ciudad-de-mexico,"Departamento en Venta, Colonia San Pedro Martir, Tlalpan, Ciudad de México.",Departamento,2450000,MXN,2,1,67.5,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/MAdGI599/uploads/207/propiedades/612673/69c55c5388bd8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/xk7KcT4g/uploads/207/propiedades/612673/69c55c519fa2d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XDMHodUY/uploads/207/propiedades/612673/69c55c52a3318.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/Vc2LYhYt/uploads/207/propiedades/612673/69c55c56b2836.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/p979xszz/uploads/207/propiedades/612673/69c55c549b906.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/w4cK3sZ9/uploads/207/propiedades/612673/69c55c5903591.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/ohm1We8w/uploads/207/propiedades/612673/69c55c57e38d5.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1xIobYWq/uploads/207/propiedades/612673/69c55c5cbbbbd.jpg,México,Ciudad De México,Tlalpan,19.2650218,-99.1628259,Sale
CENTURY 21 Legacy Realty,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612560_venta-de-casa-tlalpan-cdmx,"Venta de Casa Tlalpan, cdmx",Casa,20000000,MXN,5,5,480,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/WQNN05jV/uploads/449/propiedades/612560/69c43c35321a2.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/QwPbxHes/uploads/449/propiedades/612560/69c43c36b48bf.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YDy1Y2XV/uploads/449/propiedades/612560/69c43c34488b3.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/G0nEx4xF/uploads/449/propiedades/612560/69c43c391670f.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9flI7T9H/uploads/449/propiedades/612560/69c43c32f0c9b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/gyu77zPl/uploads/449/propiedades/612560/69c43c3786dc8.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/AmOziNj3/uploads/449/propiedades/612560/69c43c30d5093.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/IyBbAad2/uploads/449/propiedades/612560/69c43c31a0f24.jpg,México,Ciudad De México,Tlalpan,19.27898,-99.1653351,Sale
CENTURY 21 Kuali,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612388_se-vende-casa-en-condominio-en-santa-catarina-coyoacan-cdmx,"SE VENDE CASA EN CONDOMINIO EN SANTA CATARINA, COYOACÁN, CDMX",Casa,21000000,MXN,4,4,440,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/hTms4Og0/uploads/398/propiedades/612388/69c2c98d76c06.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/zMvyDLmO/uploads/398/propiedades/612388/69c2c98717058.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/1Lfmh05A/uploads/398/propiedades/612388/69c2c988ec572.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/GbtsmEm7/uploads/398/propiedades/612388/69c2c98803f7a.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/h17ZSiXF/uploads/398/propiedades/612388/69c2c989a3849.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/YSa6pQwl/uploads/398/propiedades/612388/69c2c9ab8298d.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/NeRqfLN4/uploads/398/propiedades/612388/69c2c98a7677b.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/pN0FljYH/uploads/398/propiedades/612388/69c2c9968b26f.jpg,México,Ciudad De México,Coyoacán,19.3480291,-99.17261289999999,Sale
CENTURY 21 De La Torre,https://www.century21mexico.com,Century 21 Mexico (native API),https://www.century21mexico.com/propiedad/612158_departamento-en-venta-en-sky-park-san-lorenzo-benito-juarez,"Departamento en Venta en Sky Park San Lorenzo, Benito Juárez.",Departamento,6313900,MXN,2,2,76.8,m2,,https://cdn.21online.lat/mexico/cache/awsTest1/rc/1wPZLQHJ/uploads/434/propiedades/612158/67fd8a78d3993.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/9e9751Gs/uploads/434/propiedades/612158/67fd8cadbb5da.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/XtltSJ6V/uploads/434/propiedades/612158/67fd8c852a9ba.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/LpUJ7TtC/uploads/434/propiedades/612158/67fd8cbf132ac.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/BgowDa7x/uploads/434/propiedades/612158/67fd8c73df063.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/xzhlhKkw/uploads/434/propiedades/612158/67fd8cb2ba059.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/GH5PKLFr/uploads/434/propiedades/612158/67fd8c8f97e7e.jpg; https://cdn.21online.lat/mexico/cache/awsTest1/rc/beHxRr0L/uploads/434/propiedades/612158/67fd8c94c1e02.jpg,México,Ciudad De México,Benito Juárez,19.3722301,-99.1644266,Sale
