Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent,Source Count,Source Brokers,Source URLs,Region Match
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/macondo-punta-esmeralda-exclusivo-proyecto-a-unos-pasos-de-la-playa/,Macondo Punta Esmeralda - Exclusivo proyecto a unos pasos de la playa - iBrokers México,House,2838417,USD,,,46.92,m2,"Increíble proyecto en una de las mejores zonas de Playa del Carmen con 33 departamentos tipo estudios y de 1 recamara con acabados de lujo que tu estilo vida requiere, creando que cada unidad sea un faro de elegancia y gusto refinado, encarnado un ambiente de sofisticación y belleza duradera.",https://ibrokersmexico.com/wp-content/uploads/2025/01/Macondo-Punta-Esmeralda.jpg,Mexico,Quintana Roo,Tulum,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/macondo-punta-esmeralda-exclusivo-proyecto-a-unos-pasos-de-la-playa/,Playa del Carmen; Tulum; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/macando-corazon-exclusivo-proyecto-a-tan-solo-unos-pasos-de-la-quinta-avenida/,Macondo Corazon - Exclusivo proyecto a tan solo unos pasos de la quinta avenida - iBrokers México,House,3950132,USD,1,,40.01,m2,"Increíble proyecto en una de las mejores zonas de Playa del Carmen con 64 departamentos tipo de 1 recamara con acabados de lujo que tu estilo vida requiere, creando que cada unidad sea un faro de elegancia y gusto refinado, encarnado un ambiente de sofisticación y belleza duradera.",https://ibrokersmexico.com/wp-content/uploads/2025/01/Macondo-Corazon.jpg,Mexico,Quintana Roo,Tulum,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/macando-corazon-exclusivo-proyecto-a-tan-solo-unos-pasos-de-la-quinta-avenida/,Playa del Carmen; Tulum; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/maia-exclusivo-proyecto-en-segunda-linea-de-playa/,Maia - Exclusivo proyecto en segunda línea de playa - iBrokers México,House,2450000,USD,2,,39,m2,"Increíble desarrollo a tan solo unos pasos de la playa de Playa del Carmen, con 54 departamentos en su totalidad, tipo estudios, 1 y 2 recamaras con impresionantes vistas, donde se te entregaran totalmente equipados y llave en mano para llegar y poder disfrutar sin preocuparte de nada más.",https://ibrokersmexico.com/wp-content/uploads/2024/12/Maia.jpg,Mexico,Quintana Roo,Tulum,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/maia-exclusivo-proyecto-en-segunda-linea-de-playa/,Playa del Carmen; Tulum; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/costera-mamitas-increible-desarrollo-a-solo-unos-pasos-de-la-playa/,Costera Mamitas - Increíble desarrollo a solo unos pasos de la playa - iBrokers México,House,147896,USD,2,,31.41,m2,"Es un desarrollo de lujo que ofrece 54 departamentos de diferentes tipologías, desde estudios hasta unidades de 1 y 2 recámaras, diseñados con acabados elegantes y modernos, que contaran con impresionantes vistas al mar caribe de Playa del Carmen.",https://ibrokersmexico.com/wp-content/uploads/2024/11/Costera-Mamitas-2.jpg,Mexico,Quintana Roo,Tulum,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/costera-mamitas-increible-desarrollo-a-solo-unos-pasos-de-la-playa/,Playa del Carmen; Tulum; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/anthar-lotes-comerciales-y-residenciales-eco-friendly-en-tulum/,Anthar - Lotes comerciales y residenciales eco friendly en Playa del Carmen - iBrokers México,House,8000,USD,2,,200,m2,"Anthar se presenta como un desarrollo visionario con un master plan excepcional, integrando 422 lotes tanto comerciales como habitacionales que se despliegan a lo largo del terreno ofreciendo una sensación de amplitud y libertad.",https://ibrokersmexico.com/wp-content/uploads/2024/10/Anthar-1.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/anthar-lotes-comerciales-y-residenciales-eco-friendly-en-tulum/,Playa del Carmen; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/montenia-lotes-residenciales-en-playa-del-carmen/,Montenia - Lotes residenciales en Playa del Carmen - iBrokers México,House,8018,USD,3,,160,m2,"Club residencial de los creadores de Valenia y Palmara en Playa del Carmen. Es un fraccionamiento de lotes residenciales diseñado para brindar a sus residentes una vida llena de comodidad, esparcimiento sano, seguridad y diversión en un entorno natural envidiable.",https://ibrokersmexico.com/wp-content/uploads/2024/10/Montenia.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/montenia-lotes-residenciales-en-playa-del-carmen/,Playa del Carmen; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/tierramadre-lotes-residenciales-en-playa-del-carmen/,TierraMadre - Lotes residenciales en Playa del Carmen - iBrokers México,House,7560,USD,2,,12600,m2,Desarrollo de 403 lotes residenciales que ofrece a sus residentes un lugar lleno de actividad física al aire libre.,https://ibrokersmexico.com/wp-content/uploads/2024/10/TierraMadre.jpg,Mexico,Quintana Roo,Tulum,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/tierramadre-lotes-residenciales-en-playa-del-carmen/,Playa del Carmen; Tulum; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/zonna-increible-proyecto-frente-la-playa/,Zonna - Increíble proyecto frente la playa - iBrokers México,House,9654606,USD,3,,23114,m2,"Exclusivo desarrollo de usos mixtos compuesto por un hotel de lujo con 70 suites, un área residencial con 172 departamentos, 15 villas de lujo y cuatro espacios comerciales, que va más allá de ofrecer un lugar para vivir, con una arquitectura que honra la belleza natural del entorno, con vistas impresionantes y experiencias únicas, donde cada detalle ha sido cuidadosamente diseñado para proporcionar a sus residentes un oasis y un estilo de vida equilibrado.",https://ibrokersmexico.com/wp-content/uploads/2024/10/Zonna-2.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/zonna-increible-proyecto-frente-la-playa/,Playa del Carmen; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/bali-extraordinario-proyecto-en-playa-del-carmen/,Bali - Extraordinario proyecto en Playa del Carmen - iBrokers México,House,3445000,USD,2,,127.70,m2,"Bali Lifestyle es un santuario tropical en el corazón de Playa del Carmen, rodeado de selva con exuberante vegetación y una atmósfera de tranquilidad, a 10 minutos de la playa, con casas y departamentos que ofrecen espacios amplios, iluminación natural, acabados de alta calidad y vistas impresionantes, en un fraccionamiento con amenidades únicas.",https://ibrokersmexico.com/wp-content/uploads/2024/08/Bali.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/bali-extraordinario-proyecto-en-playa-del-carmen/,Playa del Carmen; Other Riviera Maya
I Brokers,https://ibrokersmexico.com/en/,,https://ibrokersmexico.com/en/property/see-towers-impresionante-proyecto-en-cancun/,See Towers - Impresionante proyecto en Cancún - iBrokers México,House,2909850,USD,2,,60.23,m2,"Es un proyecto compuesto por 356 departamentos de 1 y 2 recamaras con terrazas con vista a la laguna Nichupte, divididas en dos torres y un área comercial en Cancún.",https://ibrokersmexico.com/wp-content/uploads/2024/07/See-Towers.jpg,Mexico,Quintana Roo,Playa del Carmen,,,Unclassified,1,I Brokers,https://ibrokersmexico.com/en/property/see-towers-impresionante-proyecto-en-cancun/,Cancun; Playa del Carmen; Other Riviera Maya
